,ID Number,Season,Grade Level,Gender_x,1500 Meters,Gender_y,400 Meters
0,63,2002 Outdoor  Season                     ,9th Grade,M,278.0,M,57.84
1,63,2003 Outdoor  Season                     ,10th Grade,M,275.7,M,56.74
2,63,2004 Outdoor Season                     ,11th Grade,M,260.18,M,54.1
3,63,2005 Outdoor Season                     ,12th Grade,M,261.68,M,52.8
4,74,1996 Outdoor  Season                     ,9th Grade,M,267.8,M,56.6
5,74,1997 Outdoor  Season                     ,10th Grade,M,259.1,M,54.0
6,74,1998 Outdoor  Season                     ,11th Grade,M,260.0,M,55.7
7,108,1996 Outdoor  Season                     ,9th Grade,M,348.5,M,69.24
8,121,2004 Outdoor Season                     ,9th Grade,M,345.0,M,70.3
9,125,2003 Outdoor  Season                     ,9th Grade,M,280.6,M,63.0
10,125,2004 Outdoor Season                     ,10th Grade,M,272.5,M,60.6
11,125,2005 Outdoor Season                     ,11th Grade,M,277.9,M,53.3
12,125,2006 Outdoor Season                     ,12th Grade,M,280.0,M,52.55
13,327,1997 Outdoor  Season                     ,9th Grade,M,306.0,M,58.4
14,327,1998 Outdoor  Season                     ,10th Grade,M,269.0,M,58.54
15,340,1996 Outdoor  Season                     ,11th Grade,M,246.6,M,54.3
17,357,1996 Outdoor  Season                     ,10th Grade,M,291.6,M,58.6
18,357,1997 Outdoor  Season                     ,11th Grade,M,283.0,M,55.4
19,382,1997 Outdoor  Season                     ,11th Grade,M,288.2,M,58.4
20,455,2006 Outdoor Season                     ,9th Grade,M,323.3,M,61.4
21,455,2007 Outdoor Season                     ,10th Grade,M,340.1,M,56.4
22,533,2005 Outdoor Season                     ,11th Grade,M,233.77,M,52.5
23,533,2006 Outdoor Season                     ,12th Grade,M,229.99,M,51.3
24,534,2004 Outdoor Season                     ,12th Grade,M,236.9,M,53.9
25,535,2005 Outdoor Season                     ,10th Grade,M,249.8,M,52.5
26,535,2006 Outdoor Season                     ,11th Grade,M,247.76,M,52.5
27,538,2005 Outdoor Season                     ,11th Grade,M,263.4,M,53.54
28,538,2006 Outdoor Season                     ,12th Grade,M,257.12,M,51.6
29,540,2005 Outdoor Season                     ,10th Grade,M,267.34,M,57.6
30,540,2006 Outdoor Season                     ,11th Grade,M,257.27,M,54.5
31,540,2007 Outdoor Season                     ,12th Grade,M,261.2,M,53.1
32,541,2005 Outdoor Season                     ,12th Grade,M,255.6,M,59.9
33,542,2005 Outdoor Season                     ,12th Grade,M,259.1,M,58.2
34,543,2005 Outdoor Season                     ,10th Grade,M,244.27,M,53.2
35,543,2006 Outdoor Season                     ,11th Grade,M,258.5,M,53.4
36,544,2004 Outdoor Season                     ,11th Grade,M,294.9,M,61.0
37,544,2005 Outdoor Season                     ,12th Grade,M,310.5,M,59.0
38,560,2004 Outdoor Season                     ,12th Grade,M,262.7,M,56.9
39,566,2005 Outdoor Season                     ,10th Grade,M,284.93,M,69.5
40,566,2006 Outdoor Season                     ,11th Grade,M,263.8,M,64.4
41,609,2005 Outdoor Season                     ,11th Grade,M,270.54,M,58.9
42,609,2006 Outdoor Season                     ,12th Grade,M,264.83,M,53.5
43,625,2004 Outdoor Season                     ,11th Grade,M,268.53,M,56.3
44,651,2005 Outdoor Season                     ,10th Grade,M,281.2,M,58.84
45,651,2007 Outdoor Season                     ,12th Grade,M,271.8,M,60.34
46,652,2007 Outdoor Season                     ,12th Grade,M,263.88,M,59.25
47,656,2006 Outdoor Season                     ,11th Grade,M,279.4,M,54.94
48,657,2004 Outdoor Season                     ,11th Grade,M,274.7,M,58.14
49,657,2005 Outdoor Season                     ,12th Grade,M,276.79,M,56.04
50,687,2004 Outdoor Season                     ,12th Grade,M,297.0,M,50.74
51,690,2004 Outdoor Season                     ,12th Grade,M,295.5,M,57.24
52,691,2004 Outdoor Season                     ,10th Grade,M,330.8,M,60.6
53,694,2009 Outdoor Season                     ,12th Grade,M,283.2,M,64.09
54,718,2006 Outdoor Season                     ,11th Grade,M,292.1,M,60.44
55,721,2004 Outdoor Season                     ,12th Grade,M,236.36,M,52.96
56,725,2005 Outdoor Season                     ,12th Grade,M,254.05,M,51.35
57,739,2004 Outdoor Season                     ,10th Grade,M,284.81,M,58.15
58,759,2004 Outdoor Season                     ,10th Grade,M,294.4,M,58.06
59,759,2006 Outdoor Season                     ,12th Grade,M,283.57,M,55.34
60,803,2004 Outdoor Season                     ,10th Grade,M,289.0,M,48.48
61,832,2003 Outdoor  Season                     ,9th Grade,M,298.4,M,64.5
62,832,2005 Outdoor Season                     ,11th Grade,M,258.7,M,55.74
63,836,2004 Outdoor Season                     ,12th Grade,M,253.9,M,52.54
64,839,2006 Outdoor Season                     ,12th Grade,M,252.03,M,55.04
65,877,2004 Outdoor Season                     ,12th Grade,M,238.91,M,52.24
66,878,2004 Outdoor Season                     ,12th Grade,M,272.0,M,55.04
67,927,2005 Outdoor Season                     ,12th Grade,M,252.48,M,56.8
68,984,2006 Outdoor Season                     ,11th Grade,M,266.2,M,55.94
69,997,2005 Outdoor Season                     ,10th Grade,M,281.0,M,56.59
70,1059,2004 Outdoor Season                     ,9th Grade,M,308.96,M,67.54
71,1078,2005 Outdoor Season                     ,12th Grade,M,315.1,M,59.64
72,1106,2006 Outdoor Season                     ,12th Grade,M,262.18,M,57.54
73,1108,2005 Outdoor Season                     ,12th Grade,M,252.73,M,52.44
74,1217,2005 Outdoor Season                     ,11th Grade,M,279.0,M,54.24
75,1220,2003 Outdoor  Season                     ,10th Grade,M,386.0,M,72.1
76,1223,2003 Outdoor  Season                     ,9th Grade,M,308.0,M,66.7
77,1224,2002 Outdoor  Season                     ,10th Grade,M,267.0,M,53.14
78,1224,2003 Outdoor  Season                     ,11th Grade,M,246.96,M,51.8
79,1224,2004 Outdoor Season                     ,12th Grade,M,242.83,M,52.14
80,1226,2004 Outdoor Season                     ,10th Grade,M,260.0,M,57.64
81,1226,2005 Outdoor Season                     ,11th Grade,M,267.0,M,55.94
82,1229,2003 Outdoor  Season                     ,9th Grade,M,300.0,M,64.4
83,1229,2005 Outdoor Season                     ,11th Grade,M,291.0,M,59.14
84,1243,2006 Outdoor Season                     ,11th Grade,M,268.5,M,57.74
85,1244,2003 Outdoor  Season                     ,10th Grade,M,382.1,M,77.0
86,1246,2003 Outdoor  Season                     ,11th Grade,M,270.9,M,58.5
87,1256,2004 Outdoor Season                     ,11th Grade,M,272.2,M,58.54
88,1308,2004 Outdoor Season                     ,9th Grade,M,302.81,M,66.71
89,1392,2004 Outdoor Season                     ,10th Grade,M,278.5,M,57.34
90,1416,2004 Outdoor Season                     ,11th Grade,M,301.9,M,60.3
91,1448,2005 Outdoor Season                     ,12th Grade,M,258.51,M,57.14
92,1450,2006 Outdoor Season                     ,11th Grade,M,272.8,M,56.34
93,1450,2007 Outdoor Season                     ,12th Grade,M,276.95,M,59.14
94,1473,2005 Outdoor Season                     ,10th Grade,M,273.1,M,58.9
95,1473,2006 Outdoor Season                     ,11th Grade,M,252.8,M,56.9
96,1473,2007 Outdoor Season                     ,12th Grade,M,256.01,M,58.2
97,1475,2004 Outdoor Season                     ,9th Grade,M,273.9,M,59.6
98,1475,2005 Outdoor Season                     ,10th Grade,M,254.1,M,53.2
99,1475,2006 Outdoor Season                     ,11th Grade,M,250.09,M,53.5
100,1475,2007 Outdoor Season                     ,12th Grade,M,246.08,M,52.2
101,1476,2006 Outdoor Season                     ,12th Grade,M,290.32,M,56.2
102,1478,2005 Outdoor Season                     ,10th Grade,M,254.48,M,52.0
103,1478,2006 Outdoor Season                     ,11th Grade,M,260.4,M,51.4
104,1482,2004 Outdoor Season                     ,9th Grade,M,311.2,M,62.6
105,1510,2005 Outdoor Season                     ,11th Grade,M,344.4,M,56.84
106,1510,2006 Outdoor Season                     ,12th Grade,M,303.7,M,53.84
107,1516,2004 Outdoor Season                     ,10th Grade,M,296.89,M,64.04
108,1516,2005 Outdoor Season                     ,11th Grade,M,303.5,M,65.04
109,1526,2005 Outdoor Season                     ,12th Grade,M,410.7,M,57.64
110,1528,2004 Outdoor Season                     ,11th Grade,M,310.47,M,58.34
111,1528,2005 Outdoor Season                     ,12th Grade,M,301.42,M,61.54
112,1531,2005 Outdoor Season                     ,12th Grade,M,335.3,M,56.84
113,1536,2004 Outdoor Season                     ,9th Grade,M,312.7,M,63.74
114,1537,2004 Outdoor Season                     ,11th Grade,M,344.9,M,74.24
115,1537,2005 Outdoor Season                     ,12th Grade,M,352.5,M,70.64
116,1538,2005 Outdoor Season                     ,10th Grade,M,347.5,M,60.14
117,1539,2004 Outdoor Season                     ,12th Grade,M,317.0,M,56.94
118,1540,2007 Outdoor Season                     ,12th Grade,M,291.94,M,64.34
119,1541,2006 Outdoor Season                     ,11th Grade,M,351.0,M,56.14
120,1541,2007 Outdoor Season                     ,12th Grade,M,328.9,M,58.14
121,1545,2005 Outdoor Season                     ,10th Grade,M,347.7,M,61.94
122,1545,2006 Outdoor Season                     ,11th Grade,M,322.6,M,59.1
123,1545,2007 Outdoor Season                     ,12th Grade,M,323.9,M,57.84
124,1549,2004 Outdoor Season                     ,9th Grade,M,280.62,M,58.62
125,1549,2006 Outdoor Season                     ,11th Grade,M,283.3,M,55.54
126,1549,2007 Outdoor Season                     ,12th Grade,M,294.9,M,56.14
127,1603,2002 Outdoor  Season                     ,10th Grade,M,267.4,M,55.14
128,1603,2003 Outdoor  Season                     ,11th Grade,M,264.9,M,55.54
129,1603,2004 Outdoor Season                     ,12th Grade,M,263.0,M,53.94
130,1606,2004 Outdoor Season                     ,12th Grade,M,252.3,M,55.34
131,1607,2004 Outdoor Season                     ,12th Grade,M,271.0,M,49.72
132,1614,2004 Outdoor Season                     ,12th Grade,M,271.0,M,54.54
133,1623,2006 Outdoor Season                     ,11th Grade,M,280.2,M,54.84
134,1623,2007 Outdoor Season                     ,12th Grade,M,275.7,M,56.0
135,1640,2006 Outdoor Season                     ,12th Grade,M,338.0,M,68.04
136,1651,2005 Outdoor Season                     ,10th Grade,M,348.4,M,60.64
137,1666,2005 Outdoor Season                     ,12th Grade,M,342.9,M,59.84
138,1670,2006 Outdoor Season                     ,11th Grade,M,268.41,M,53.59
139,1670,2007 Outdoor Season                     ,12th Grade,M,273.7,M,53.52
140,1678,2006 Outdoor Season                     ,11th Grade,M,255.07,M,53.54
141,1678,2007 Outdoor Season                     ,12th Grade,M,248.75,M,51.9
142,1700,2004 Outdoor Season                     ,9th Grade,M,299.72,M,59.56
143,1708,2004 Outdoor Season                     ,11th Grade,M,290.16,M,54.38
144,1708,2005 Outdoor Season                     ,12th Grade,M,242.66,M,50.46
145,1718,2004 Outdoor Season                     ,12th Grade,M,286.4,M,52.34
146,1721,2004 Outdoor Season                     ,10th Grade,M,326.78,M,62.12
147,1722,2004 Outdoor Season                     ,10th Grade,M,310.38,M,64.2
148,1722,2005 Outdoor Season                     ,11th Grade,M,299.9,M,63.94
149,1727,2004 Outdoor Season                     ,12th Grade,M,534.2,M,74.84
150,1865,2005 Outdoor Season                     ,10th Grade,M,297.5,M,54.44
151,1885,2005 Outdoor Season                     ,11th Grade,M,312.58,M,64.4
152,1887,2006 Outdoor Season                     ,12th Grade,M,363.0,M,53.3
153,1894,2005 Outdoor Season                     ,11th Grade,M,299.3,M,56.3
154,1898,2004 Outdoor Season                     ,12th Grade,M,346.4,M,59.84
155,1908,2004 Outdoor Season                     ,12th Grade,M,329.34,M,62.51
156,1915,2006 Outdoor Season                     ,11th Grade,M,271.66,M,63.9
157,1918,2005 Outdoor Season                     ,10th Grade,M,277.2,M,63.2
158,1918,2006 Outdoor Season                     ,11th Grade,M,275.47,M,66.7
159,1918,2007 Outdoor Season                     ,12th Grade,M,298.1,M,68.3
160,1919,2006 Outdoor Season                     ,11th Grade,M,400.4,M,71.04
161,1921,2005 Outdoor Season                     ,11th Grade,M,319.4,M,64.5
162,1957,2005 Outdoor Season                     ,10th Grade,M,258.06,M,59.1
163,1957,2007 Outdoor Season                     ,12th Grade,M,267.27,M,57.87
164,2009,2004 Outdoor Season                     ,12th Grade,M,260.8,M,53.94
165,2039,2005 Outdoor Season                     ,10th Grade,M,250.97,M,53.8
166,2039,2006 Outdoor Season                     ,11th Grade,M,245.18,M,49.9
167,2039,2007 Outdoor Season                     ,12th Grade,M,243.63,M,51.3
168,2095,2006 Outdoor Season                     ,11th Grade,M,339.9,M,59.75
169,2172,2006 Outdoor Season                     ,11th Grade,M,263.58,M,57.4
170,2172,2007 Outdoor Season                     ,12th Grade,M,251.7,M,54.8
171,2211,2004 Outdoor Season                     ,9th Grade,M,271.6,M,60.75
172,2211,2006 Outdoor Season                     ,11th Grade,M,272.9,M,61.1
173,2211,2007 Outdoor Season                     ,12th Grade,M,264.5,M,55.7
174,2328,2005 Outdoor Season                     ,12th Grade,M,256.8,M,54.5
175,2329,2006 Outdoor Season                     ,11th Grade,M,285.8,M,53.64
176,2329,2007 Outdoor Season                     ,12th Grade,M,277.1,M,53.1
177,2331,2005 Outdoor Season                     ,12th Grade,M,257.2,M,57.6
178,2332,2005 Outdoor Season                     ,12th Grade,M,312.4,M,60.5
179,2336,2004 Outdoor Season                     ,9th Grade,M,534.3,M,65.84
180,2376,2006 Outdoor Season                     ,12th Grade,M,290.3,M,59.63
181,2413,2004 Outdoor Season                     ,9th Grade,M,271.2,M,56.8
182,2413,2005 Outdoor Season                     ,10th Grade,M,250.52,M,54.0
183,2413,2006 Outdoor Season                     ,11th Grade,M,247.63,M,51.8
184,2413,2007 Outdoor Season                     ,12th Grade,M,256.42,M,52.6
185,2416,2004 Outdoor Season                     ,10th Grade,M,287.94,M,53.9
186,2416,2005 Outdoor Season                     ,11th Grade,M,301.5,M,52.8
187,2417,2004 Outdoor Season                     ,9th Grade,M,276.3,M,59.44
188,2417,2007 Outdoor Season                     ,12th Grade,M,254.93,M,55.25
189,2418,2004 Outdoor Season                     ,9th Grade,M,293.5,M,62.94
190,2419,2004 Outdoor Season                     ,10th Grade,M,274.0,M,60.84
191,2432,2004 Outdoor Season                     ,10th Grade,M,313.2,M,56.84
192,2445,2006 Outdoor Season                     ,11th Grade,M,285.3,M,55.93
193,2467,2005 Outdoor Season                     ,11th Grade,M,280.0,M,55.04
194,2472,2004 Outdoor Season                     ,10th Grade,M,259.56,M,56.04
195,2472,2005 Outdoor Season                     ,11th Grade,M,255.26,M,55.54
196,2481,2005 Outdoor Season                     ,10th Grade,M,356.17,M,67.64
197,2520,2005 Outdoor Season                     ,11th Grade,M,261.14,M,57.3
198,2520,2006 Outdoor Season                     ,12th Grade,M,257.53,M,56.99
199,2607,2005 Outdoor Season                     ,12th Grade,M,234.52,M,53.31
200,2651,2006 Outdoor Season                     ,11th Grade,M,281.4,M,58.3
201,2651,2007 Outdoor Season                     ,12th Grade,M,270.6,M,53.9
202,2656,2005 Outdoor Season                     ,12th Grade,M,264.26,M,59.3
203,2662,2005 Outdoor Season                     ,12th Grade,M,267.7,M,51.7
204,2669,2005 Outdoor Season                     ,12th Grade,M,282.6,M,55.8
205,2675,2006 Outdoor Season                     ,12th Grade,M,270.8,M,54.0
206,2677,2006 Outdoor Season                     ,11th Grade,M,268.9,M,60.3
207,2677,2007 Outdoor Season                     ,12th Grade,M,268.62,M,55.6
208,2697,2004 Outdoor Season                     ,11th Grade,M,277.9,M,52.04
209,2697,2005 Outdoor Season                     ,12th Grade,M,266.7,M,51.71
210,2756,2004 Outdoor Season                     ,11th Grade,M,254.81,M,53.24
211,2756,2005 Outdoor Season                     ,12th Grade,M,259.56,M,52.94
212,2758,2005 Outdoor Season                     ,11th Grade,M,269.11,M,55.84
213,2758,2006 Outdoor Season                     ,12th Grade,M,261.06,M,52.64
214,2783,2004 Outdoor Season                     ,11th Grade,M,292.9,M,58.84
215,2783,2005 Outdoor Season                     ,12th Grade,M,298.3,M,54.94
216,2848,2004 Outdoor Season                     ,10th Grade,M,281.7,M,55.34
217,2895,2004 Outdoor Season                     ,12th Grade,M,270.32,M,56.94
218,2896,2005 Outdoor Season                     ,10th Grade,M,292.9,M,60.84
219,2897,2004 Outdoor Season                     ,10th Grade,M,241.73,M,56.34
220,2902,2004 Outdoor Season                     ,11th Grade,M,275.2,M,51.9
221,2912,2004 Outdoor Season                     ,9th Grade,M,282.46,M,61.24
222,2912,2005 Outdoor Season                     ,10th Grade,M,282.8,M,59.0
223,2912,2006 Outdoor Season                     ,11th Grade,M,271.5,M,54.8
224,2912,2007 Outdoor Season                     ,12th Grade,M,288.5,M,55.3
225,2914,2004 Outdoor Season                     ,12th Grade,M,287.3,M,54.0
226,2966,2006 Outdoor Season                     ,11th Grade,M,262.96,M,51.9
227,2968,2006 Outdoor Season                     ,12th Grade,M,281.56,M,53.09
228,2980,2004 Outdoor Season                     ,12th Grade,M,271.8,M,59.94
229,2990,2003 Outdoor  Season                     ,10th Grade,M,304.0,M,66.0
230,2998,2006 Outdoor Season                     ,11th Grade,M,242.29,M,52.5
231,3000,2006 Outdoor Season                     ,12th Grade,M,258.43,M,56.7
232,3007,2006 Outdoor Season                     ,12th Grade,M,276.5,M,53.2
233,3008,2006 Outdoor Season                     ,11th Grade,M,283.16,M,63.6
234,3024,2004 Outdoor Season                     ,10th Grade,M,275.0,M,59.84
235,3024,2005 Outdoor Season                     ,11th Grade,M,269.0,M,54.9
236,3024,2006 Outdoor Season                     ,12th Grade,M,279.7,M,54.74
237,3028,2004 Outdoor Season                     ,11th Grade,M,278.0,M,54.04
238,3051,2004 Outdoor Season                     ,12th Grade,M,345.9,M,58.14
239,3053,2004 Outdoor Season                     ,11th Grade,M,342.3,M,63.24
240,3059,2004 Outdoor Season                     ,9th Grade,M,348.5,M,66.04
241,3059,2006 Outdoor Season                     ,11th Grade,M,348.8,M,55.74
242,3062,2004 Outdoor Season                     ,10th Grade,M,365.0,M,64.44
243,3063,2004 Outdoor Season                     ,10th Grade,M,367.8,M,62.24
244,3063,2005 Outdoor Season                     ,11th Grade,M,333.3,M,62.94
245,3079,2005 Outdoor Season                     ,12th Grade,M,254.7,M,55.74
246,3080,2006 Outdoor Season                     ,11th Grade,M,263.6,M,53.34
247,3080,2007 Outdoor Season                     ,12th Grade,M,264.43,M,51.6
248,3093,2006 Outdoor Season                     ,12th Grade,M,300.8,M,61.14
249,3117,2004 Outdoor Season                     ,11th Grade,M,304.0,M,64.54
250,3119,2004 Outdoor Season                     ,11th Grade,M,288.8,M,64.14
251,3123,2004 Outdoor Season                     ,12th Grade,M,286.38,M,58.04
252,3125,2004 Outdoor Season                     ,12th Grade,M,289.9,M,52.65
253,3166,2004 Outdoor Season                     ,9th Grade,M,324.3,M,64.48
254,3168,2004 Outdoor Season                     ,11th Grade,M,328.0,M,56.38
255,3213,2004 Outdoor Season                     ,10th Grade,M,300.1,M,62.34
256,3213,2005 Outdoor Season                     ,11th Grade,M,305.0,M,60.12
257,3213,2006 Outdoor Season                     ,12th Grade,M,301.27,M,56.24
258,3217,2004 Outdoor Season                     ,12th Grade,M,308.2,M,59.1
259,3285,2007 Outdoor Season                     ,12th Grade,M,311.5,M,52.73
260,3318,2004 Outdoor Season                     ,12th Grade,M,310.85,M,57.84
261,3352,2005 Outdoor Season                     ,10th Grade,M,317.6,M,56.63
262,3359,2004 Outdoor Season                     ,12th Grade,M,282.0,M,54.14
263,3369,2006 Outdoor Season                     ,12th Grade,M,284.97,M,58.5
264,3383,2006 Outdoor Season                     ,12th Grade,M,289.2,M,55.1
265,3419,2004 Outdoor Season                     ,9th Grade,M,276.0,M,58.5
266,3419,2005 Outdoor Season                     ,10th Grade,M,275.2,M,58.34
267,3419,2006 Outdoor Season                     ,11th Grade,M,280.0,M,56.24
268,3436,2005 Outdoor Season                     ,12th Grade,M,303.1,M,58.14
269,3473,2004 Outdoor Season                     ,11th Grade,M,294.0,M,57.34
270,3475,2004 Outdoor Season                     ,9th Grade,M,321.8,M,63.24
271,3476,2004 Outdoor Season                     ,9th Grade,M,296.0,M,61.54
272,3476,2005 Outdoor Season                     ,10th Grade,M,312.0,M,58.25
273,3477,2004 Outdoor Season                     ,9th Grade,M,256.8,M,54.54
274,3477,2005 Outdoor Season                     ,10th Grade,M,243.4,M,52.44
275,3477,2006 Outdoor Season                     ,11th Grade,M,239.42,M,53.24
276,3477,2007 Outdoor Season                     ,12th Grade,M,241.09,M,52.14
277,3481,2005 Outdoor Season                     ,10th Grade,M,296.4,M,56.34
278,3500,2006 Outdoor Season                     ,12th Grade,M,304.93,M,55.87
279,3502,2004 Outdoor Season                     ,10th Grade,M,281.0,M,59.24
280,3503,2004 Outdoor Season                     ,9th Grade,M,301.3,M,61.63
281,3503,2006 Outdoor Season                     ,11th Grade,M,284.5,M,60.54
282,3509,2004 Outdoor Season                     ,11th Grade,M,284.57,M,57.24
283,3538,2004 Outdoor Season                     ,11th Grade,M,310.4,M,60.25
284,3543,2004 Outdoor Season                     ,11th Grade,M,351.3,M,68.76
285,3554,2004 Outdoor Season                     ,12th Grade,M,263.0,M,53.19
286,3556,2004 Outdoor Season                     ,12th Grade,M,243.47,M,56.51
287,3560,2004 Outdoor Season                     ,11th Grade,M,303.5,M,57.67
288,3561,2004 Outdoor Season                     ,10th Grade,M,272.86,M,52.94
289,3561,2006 Outdoor Season                     ,12th Grade,M,259.2,M,51.04
290,3578,2005 Outdoor Season                     ,12th Grade,M,267.93,M,54.58
291,3626,2004 Outdoor Season                     ,10th Grade,M,282.4,M,59.54
292,3638,2004 Outdoor Season                     ,11th Grade,M,247.44,M,54.74
293,3640,2005 Outdoor Season                     ,10th Grade,M,267.2,M,59.04
294,3651,2004 Outdoor Season                     ,12th Grade,M,277.5,M,52.5
295,3659,2004 Outdoor Season                     ,9th Grade,M,305.9,M,61.44
296,3718,2004 Outdoor Season                     ,11th Grade,M,305.78,M,64.7
297,3845,2004 Outdoor Season                     ,11th Grade,M,284.6,M,60.14
298,3850,2006 Outdoor Season                     ,12th Grade,M,268.34,M,56.44
299,3885,2006 Outdoor Season                     ,12th Grade,M,314.1,M,58.6
300,3888,2004 Outdoor Season                     ,9th Grade,M,405.1,M,77.44
301,3889,2004 Outdoor Season                     ,11th Grade,M,285.2,M,57.85
302,3978,2004 Outdoor Season                     ,9th Grade,M,316.0,M,61.24
303,3980,2004 Outdoor Season                     ,11th Grade,M,331.8,M,72.36
304,3981,2004 Outdoor Season                     ,12th Grade,M,274.1,M,59.74
305,3995,2004 Outdoor Season                     ,11th Grade,M,280.3,M,58.46
306,3997,2004 Outdoor Season                     ,11th Grade,M,280.8,M,56.34
307,3999,2006 Outdoor Season                     ,10th Grade,M,368.7,M,62.07
308,4014,2004 Outdoor Season                     ,11th Grade,M,300.0,M,58.32
309,4015,2004 Outdoor Season                     ,9th Grade,M,269.9,M,54.62
310,4015,2005 Outdoor Season                     ,10th Grade,M,273.07,M,54.26
311,4015,2006 Outdoor Season                     ,11th Grade,M,265.9,M,53.84
312,4035,2005 Outdoor Season                     ,12th Grade,M,238.99,M,53.14
313,4082,2005 Outdoor Season                     ,10th Grade,M,294.8,M,57.94
314,4082,2006 Outdoor Season                     ,11th Grade,M,284.0,M,54.24
315,4082,2007 Outdoor Season                     ,12th Grade,M,273.25,M,55.14
316,4087,2004 Outdoor Season                     ,11th Grade,M,314.7,M,70.64
317,4098,2004 Outdoor Season                     ,11th Grade,M,253.5,M,53.55
318,4098,2005 Outdoor Season                     ,12th Grade,M,242.0,M,54.87
319,4099,2005 Outdoor Season                     ,12th Grade,M,263.3,M,50.61
320,4108,2004 Outdoor Season                     ,10th Grade,M,304.2,M,61.42
321,4108,2005 Outdoor Season                     ,11th Grade,M,293.76,M,59.98
322,4108,2006 Outdoor Season                     ,12th Grade,M,291.0,M,59.44
323,4135,2004 Outdoor Season                     ,11th Grade,M,307.32,M,63.74
324,4139,2005 Outdoor Season                     ,11th Grade,M,270.7,M,55.74
325,4139,2006 Outdoor Season                     ,12th Grade,M,259.67,M,54.69
326,4171,2004 Outdoor Season                     ,10th Grade,M,262.1,M,53.54
327,4172,2004 Outdoor Season                     ,12th Grade,M,269.0,M,56.24
328,4174,2004 Outdoor Season                     ,12th Grade,M,269.3,M,53.04
329,4176,2004 Outdoor Season                     ,12th Grade,M,287.5,M,51.94
330,4193,2004 Outdoor Season                     ,10th Grade,M,265.7,M,54.14
331,4193,2005 Outdoor Season                     ,11th Grade,M,262.3,M,52.38
332,4193,2006 Outdoor Season                     ,12th Grade,M,257.6,M,53.54
333,4233,2004 Outdoor Season                     ,9th Grade,M,296.96,M,56.42
334,4233,2005 Outdoor Season                     ,10th Grade,M,283.4,M,56.14
335,4233,2006 Outdoor Season                     ,11th Grade,M,300.29,M,53.74
336,4238,2004 Outdoor Season                     ,12th Grade,M,331.0,M,60.97
337,4276,2005 Outdoor Season                     ,12th Grade,M,287.2,M,50.33
338,4279,2005 Outdoor Season                     ,12th Grade,M,357.4,M,62.34
339,4280,2004 Outdoor Season                     ,10th Grade,M,282.9,M,60.2
340,4280,2005 Outdoor Season                     ,11th Grade,M,272.0,M,62.14
341,4283,2004 Outdoor Season                     ,11th Grade,M,289.06,M,62.97
342,4286,2004 Outdoor Season                     ,10th Grade,M,300.57,M,66.12
343,4286,2005 Outdoor Season                     ,11th Grade,M,308.5,M,63.67
344,4288,2004 Outdoor Season                     ,11th Grade,M,337.0,M,67.78
345,4288,2005 Outdoor Season                     ,12th Grade,M,371.09,M,80.44
346,4289,2005 Outdoor Season                     ,12th Grade,M,334.4,M,60.94
347,4316,2004 Outdoor Season                     ,12th Grade,M,259.6,M,56.14
348,4332,2004 Outdoor Season                     ,10th Grade,M,300.6,M,61.54
349,4332,2005 Outdoor Season                     ,11th Grade,M,305.6,M,62.34
350,4343,2006 Outdoor Season                     ,12th Grade,M,328.74,M,60.16
351,4349,2007 Outdoor Season                     ,12th Grade,M,260.0,M,55.3
352,4359,2005 Outdoor Season                     ,12th Grade,M,239.81,M,54.64
353,4363,2004 Outdoor Season                     ,10th Grade,M,247.01,M,53.17
354,4363,2005 Outdoor Season                     ,11th Grade,M,245.06,M,52.84
355,4398,2004 Outdoor Season                     ,9th Grade,M,326.0,M,66.2
356,4399,2004 Outdoor Season                     ,10th Grade,M,279.0,M,57.29
357,4400,2004 Outdoor Season                     ,12th Grade,M,264.61,M,54.3
358,4401,2004 Outdoor Season                     ,12th Grade,M,276.59,M,56.34
359,4416,2005 Outdoor Season                     ,10th Grade,M,289.0,M,61.24
360,4426,2006 Outdoor Season                     ,11th Grade,M,270.17,M,59.04
361,4426,2007 Outdoor Season                     ,12th Grade,M,271.78,M,60.25
362,4495,2004 Outdoor Season                     ,9th Grade,M,318.0,M,57.84
363,4514,2004 Outdoor Season                     ,11th Grade,M,276.05,M,57.24
364,4514,2005 Outdoor Season                     ,11th Grade,M,278.7,M,57.64
365,4526,2006 Outdoor Season                     ,11th Grade,M,275.47,M,56.21
366,4561,2004 Outdoor Season                     ,12th Grade,M,279.59,M,53.94
367,4563,2003 Outdoor  Season                     ,10th Grade,M,282.3,M,57.64
368,4568,2005 Outdoor Season                     ,12th Grade,M,249.86,M,53.5
369,4580,2004 Outdoor Season                     ,10th Grade,M,257.21,M,55.04
370,4580,2005 Outdoor Season                     ,11th Grade,M,255.25,M,53.8
371,4580,2006 Outdoor Season                     ,12th Grade,M,257.6,M,54.0
372,4583,2007 Outdoor Season                     ,12th Grade,M,262.76,M,58.8
373,4604,2004 Outdoor Season                     ,12th Grade,M,271.0,M,53.54
374,4633,2004 Outdoor Season                     ,12th Grade,M,271.8,M,59.02
375,4662,2004 Outdoor Season                     ,9th Grade,M,262.95,M,56.55
376,4668,2004 Outdoor Season                     ,10th Grade,M,275.4,M,58.75
377,4668,2005 Outdoor Season                     ,11th Grade,M,313.6,M,56.85
378,4715,2005 Outdoor Season                     ,11th Grade,M,277.9,M,56.74
