ID Number,Gender,Grade Level,Season,1500 Meters
1226,M,9th Grade,2003 Outdoor  Season                     ,287.1
1229,M,11th Grade,2005 Outdoor Season                     ,291.0
1229,M,9th Grade,2003 Outdoor  Season                     ,300.0
1238,M,12th Grade,2005 Outdoor Season                     ,273.6
1238,M,12th Grade,2005 Outdoor Season                     ,278.0
1238,M,12th Grade,2005 Outdoor Season                     ,275.0
1238,M,11th Grade,2004 Outdoor Season                     ,274.8
1238,M,11th Grade,2004 Outdoor Season                     ,275.9
1238,M,11th Grade,2004 Outdoor Season                     ,268.7
1238,M,11th Grade,2004 Outdoor Season                     ,271.2
1238,M,11th Grade,2004 Outdoor Season                     ,269.6
1238,M,10th Grade,2003 Outdoor  Season                     ,277.0
1238,M,10th Grade,2003 Outdoor  Season                     ,285.0
1238,M,10th Grade,2003 Outdoor  Season                     ,283.7
1238,M,10th Grade,2003 Outdoor  Season                     ,279.0
1238,M,10th Grade,2003 Outdoor  Season                     ,278.46
1238,M,9th Grade,2002 Outdoor  Season                     ,302.0
1238,M,9th Grade,2002 Outdoor  Season                     ,291.0
1238,M,9th Grade,2002 Outdoor  Season                     ,288.0
1238,M,9th Grade,2002 Outdoor  Season                     ,293.5
1243,M,12th Grade,2007 Outdoor Season                     ,280.5
1243,M,12th Grade,2007 Outdoor Season                     ,277.2
1243,M,11th Grade,2006 Outdoor Season                     ,276.0
1243,M,11th Grade,2006 Outdoor Season                     ,281.0
1243,M,11th Grade,2006 Outdoor Season                     ,280.0
1243,M,11th Grade,2006 Outdoor Season                     ,278.0
1243,M,11th Grade,2006 Outdoor Season                     ,275.9
1243,M,11th Grade,2006 Outdoor Season                     ,268.5
1243,M,10th Grade,2005 Outdoor Season                     ,287.7
1243,M,10th Grade,2005 Outdoor Season                     ,288.0
1243,M,10th Grade,2005 Outdoor Season                     ,291.0
1243,M,10th Grade,2005 Outdoor Season                     ,283.6
1243,M,10th Grade,2005 Outdoor Season                     ,281.0
1243,M,10th Grade,2005 Outdoor Season                     ,288.0
1243,M,9th Grade,2004 Outdoor Season                     ,298.5
1243,M,9th Grade,2004 Outdoor Season                     ,294.0
1243,M,9th Grade,2004 Outdoor Season                     ,305.0
1244,M,12th Grade,2005 Outdoor Season                     ,316.6
1244,M,12th Grade,2005 Outdoor Season                     ,313.0
1244,M,12th Grade,2005 Outdoor Season                     ,314.0
1244,M,12th Grade,2005 Outdoor Season                     ,318.0
1244,M,11th Grade,2004 Outdoor Season                     ,319.0
1244,M,11th Grade,2004 Outdoor Season                     ,307.4
1244,M,10th Grade,2003 Outdoor  Season                     ,390.0
1244,M,10th Grade,2003 Outdoor  Season                     ,384.0
1244,M,10th Grade,2003 Outdoor  Season                     ,382.1
1244,M,9th Grade,2002 Outdoor  Season                     ,345.0
1244,M,9th Grade,2002 Outdoor  Season                     ,339.0
1244,M,9th Grade,2002 Outdoor  Season                     ,345.0
1244,M,9th Grade,2002 Outdoor  Season                     ,343.0
1245,M,12th Grade,2007 Outdoor Season                     ,274.0
1245,M,12th Grade,2007 Outdoor Season                     ,269.1
1245,M,11th Grade,2006 Outdoor Season                     ,274.0
1245,M,11th Grade,2006 Outdoor Season                     ,273.0
1245,M,11th Grade,2006 Outdoor Season                     ,273.45
1245,M,11th Grade,2006 Outdoor Season                     ,273.0
1245,M,11th Grade,2006 Outdoor Season                     ,270.0
1245,M,11th Grade,2006 Outdoor Season                     ,265.3
1245,M,11th Grade,2006 Outdoor Season                     ,270.02
1245,M,10th Grade,2005 Outdoor Season                     ,273.2
1245,M,10th Grade,2005 Outdoor Season                     ,274.0
1245,M,10th Grade,2005 Outdoor Season                     ,272.0
1245,M,10th Grade,2005 Outdoor Season                     ,274.0
1245,M,10th Grade,2005 Outdoor Season                     ,267.7
1245,M,10th Grade,2005 Outdoor Season                     ,268.7
1245,M,10th Grade,2005 Outdoor Season                     ,273.0
1245,M,9th Grade,2004 Outdoor Season                     ,298.7
1245,M,9th Grade,2004 Outdoor Season                     ,294.6
1246,M,12th Grade,2004 Outdoor Season                     ,272.8
1246,M,12th Grade,2004 Outdoor Season                     ,268.0
1246,M,12th Grade,2004 Outdoor Season                     ,276.0
1246,M,11th Grade,2003 Outdoor  Season                     ,288.0
1246,M,11th Grade,2003 Outdoor  Season                     ,282.7
1246,M,11th Grade,2003 Outdoor  Season                     ,275.0
1246,M,11th Grade,2003 Outdoor  Season                     ,274.9
1246,M,11th Grade,2003 Outdoor  Season                     ,279.6
1246,M,11th Grade,2003 Outdoor  Season                     ,276.3
1246,M,11th Grade,2003 Outdoor  Season                     ,273.0
1246,M,11th Grade,2003 Outdoor  Season                     ,270.9
1247,M,11th Grade,2004 Outdoor Season                     ,306.3
1247,M,11th Grade,2004 Outdoor Season                     ,298.0
1256,M,11th Grade,2004 Outdoor Season                     ,273.2
1256,M,11th Grade,2004 Outdoor Season                     ,272.2
1256,M,11th Grade,2003 Outdoor  Season                     ,297.0
1257,M,10th Grade,2004 Outdoor Season                     ,301.0
1260,M,12th Grade,2007 Outdoor Season                     ,284.9
1260,M,12th Grade,2007 Outdoor Season                     ,273.7
1260,M,12th Grade,2007 Outdoor Season                     ,282.54
1260,M,11th Grade,2006 Outdoor Season                     ,276.0
1260,M,11th Grade,2006 Outdoor Season                     ,273.0
1260,M,11th Grade,2006 Outdoor Season                     ,280.0
1260,M,11th Grade,2006 Outdoor Season                     ,277.3
1260,M,11th Grade,2006 Outdoor Season                     ,267.6
1260,M,10th Grade,2005 Outdoor Season                     ,282.5
1260,M,10th Grade,2005 Outdoor Season                     ,283.0
1260,M,10th Grade,2005 Outdoor Season                     ,281.2
1260,M,10th Grade,2005 Outdoor Season                     ,288.0
1260,M,10th Grade,2005 Outdoor Season                     ,294.0
1260,M,10th Grade,2005 Outdoor Season                     ,288.0
1260,M,9th Grade,2004 Outdoor Season                     ,312.9
1260,M,9th Grade,2004 Outdoor Season                     ,303.0
1260,M,9th Grade,2004 Outdoor Season                     ,300.0
1260,M,9th Grade,2004 Outdoor Season                     ,299.0
1260,M,9th Grade,2004 Outdoor Season                     ,304.0
1260,M,9th Grade,2004 Outdoor Season                     ,305.9
1260,M,9th Grade,2004 Outdoor Season                     ,301.0
1260,M,9th Grade,2004 Outdoor Season                     ,292.4
1308,M,9th Grade,2004 Outdoor Season                     ,318.9
1308,M,9th Grade,2004 Outdoor Season                     ,325.2
1308,M,9th Grade,2004 Outdoor Season                     ,311.28
1308,M,9th Grade,2004 Outdoor Season                     ,322.9
1308,M,9th Grade,2004 Outdoor Season                     ,313.16
1308,M,9th Grade,2004 Outdoor Season                     ,321.17
1308,M,9th Grade,2004 Outdoor Season                     ,310.55
1308,M,9th Grade,2004 Outdoor Season                     ,308.9
1308,M,9th Grade,2004 Outdoor Season                     ,302.81
1316,M,11th Grade,2005 Outdoor Season                     ,285.45
1316,M,11th Grade,2005 Outdoor Season                     ,297.1
1316,M,11th Grade,2005 Outdoor Season                     ,279.31
1316,M,11th Grade,2005 Outdoor Season                     ,291.7
1316,M,11th Grade,2005 Outdoor Season                     ,286.4
1316,M,10th Grade,2004 Outdoor Season                     ,315.7
1316,M,10th Grade,2004 Outdoor Season                     ,299.2
1316,M,10th Grade,2004 Outdoor Season                     ,297.7
1317,M,12th Grade,2006 Outdoor Season                     ,316.03
1317,M,12th Grade,2006 Outdoor Season                     ,314.0
1317,M,12th Grade,2006 Outdoor Season                     ,305.97
1317,M,10th Grade,2004 Outdoor Season                     ,318.0
1317,M,10th Grade,2004 Outdoor Season                     ,316.6
1317,M,10th Grade,2004 Outdoor Season                     ,313.44
1317,M,10th Grade,2004 Outdoor Season                     ,314.0
1319,M,11th Grade,2005 Outdoor Season                     ,309.04
1319,M,11th Grade,2005 Outdoor Season                     ,309.74
1319,M,11th Grade,2005 Outdoor Season                     ,301.78
1319,M,11th Grade,2005 Outdoor Season                     ,310.6
1319,M,11th Grade,2005 Outdoor Season                     ,299.6
1319,M,10th Grade,2004 Outdoor Season                     ,292.27
1319,M,10th Grade,2004 Outdoor Season                     ,309.8
1319,M,10th Grade,2004 Outdoor Season                     ,315.5
1319,M,10th Grade,2004 Outdoor Season                     ,309.7
1321,M,11th Grade,2005 Outdoor Season                     ,297.96
1321,M,11th Grade,2005 Outdoor Season                     ,294.29
1321,M,11th Grade,2005 Outdoor Season                     ,284.65
1321,M,11th Grade,2005 Outdoor Season                     ,277.9
1321,M,11th Grade,2005 Outdoor Season                     ,300.9
1324,M,11th Grade,2005 Outdoor Season                     ,298.29
1324,M,11th Grade,2005 Outdoor Season                     ,300.26
1324,M,11th Grade,2005 Outdoor Season                     ,292.59
1324,M,11th Grade,2005 Outdoor Season                     ,302.3
1324,M,11th Grade,2005 Outdoor Season                     ,297.6
1324,M,10th Grade,2004 Outdoor Season                     ,318.5
1324,M,10th Grade,2004 Outdoor Season                     ,301.7
1324,M,10th Grade,2004 Outdoor Season                     ,300.4
1324,M,10th Grade,2004 Outdoor Season                     ,303.5
1330,M,11th Grade,2004 Outdoor Season                     ,337.5
1330,M,11th Grade,2004 Outdoor Season                     ,290.1
1332,M,11th Grade,2004 Outdoor Season                     ,291.88
1332,M,11th Grade,2004 Outdoor Season                     ,290.2
1352,M,9th Grade,2004 Outdoor Season                     ,285.1
1352,M,9th Grade,2004 Outdoor Season                     ,278.5
1352,M,9th Grade,2004 Outdoor Season                     ,280.2
1352,M,9th Grade,2004 Outdoor Season                     ,281.5
1352,M,9th Grade,2004 Outdoor Season                     ,274.8
1378,M,11th Grade,2004 Outdoor Season                     ,403.0
1378,M,11th Grade,2004 Outdoor Season                     ,359.6
1378,M,11th Grade,2004 Outdoor Season                     ,412.5
1378,M,11th Grade,2004 Outdoor Season                     ,407.3
1378,M,11th Grade,2004 Outdoor Season                     ,406.8
1378,M,11th Grade,2004 Outdoor Season                     ,418.1
1387,M,9th Grade,2005 Outdoor Season                     ,302.8
1387,M,9th Grade,2005 Outdoor Season                     ,298.0
1387,M,9th Grade,2005 Outdoor Season                     ,300.4
1387,M,9th Grade,2005 Outdoor Season                     ,297.5
1392,M,10th Grade,2004 Outdoor Season                     ,289.0
1392,M,10th Grade,2004 Outdoor Season                     ,278.5
1392,M,10th Grade,2004 Outdoor Season                     ,284.1
1392,M,10th Grade,2004 Outdoor Season                     ,288.0
1416,M,11th Grade,2004 Outdoor Season                     ,301.9
1417,M,12th Grade,2007 Outdoor Season                     ,310.8
1417,M,12th Grade,2007 Outdoor Season                     ,317.5
1417,M,12th Grade,2007 Outdoor Season                     ,303.8
1417,M,12th Grade,2007 Outdoor Season                     ,311.5
1417,M,12th Grade,2007 Outdoor Season                     ,308.4
1417,M,12th Grade,2007 Outdoor Season                     ,302.0
1417,M,11th Grade,2006 Outdoor Season                     ,331.8
1417,M,11th Grade,2006 Outdoor Season                     ,330.6
1417,M,11th Grade,2006 Outdoor Season                     ,342.7
1417,M,11th Grade,2006 Outdoor Season                     ,329.23
1417,M,11th Grade,2006 Outdoor Season                     ,307.0
1417,M,11th Grade,2006 Outdoor Season                     ,315.1
1417,M,10th Grade,2005 Outdoor Season                     ,329.9
1417,M,10th Grade,2005 Outdoor Season                     ,333.5
1417,M,10th Grade,2005 Outdoor Season                     ,332.6
1417,M,10th Grade,2005 Outdoor Season                     ,326.0
1417,M,10th Grade,2005 Outdoor Season                     ,314.8
1417,M,10th Grade,2005 Outdoor Season                     ,314.9
1417,M,10th Grade,2005 Outdoor Season                     ,311.5
1417,M,9th Grade,2004 Outdoor Season                     ,338.5
1448,M,12th Grade,2005 Outdoor Season                     ,273.0
1448,M,12th Grade,2005 Outdoor Season                     ,270.4
1448,M,12th Grade,2005 Outdoor Season                     ,266.31
1448,M,12th Grade,2005 Outdoor Season                     ,273.6
1448,M,12th Grade,2005 Outdoor Season                     ,265.7
1448,M,12th Grade,2005 Outdoor Season                     ,263.17
1448,M,12th Grade,2005 Outdoor Season                     ,260.4
1448,M,12th Grade,2005 Outdoor Season                     ,258.51
1448,M,11th Grade,2004 Outdoor Season                     ,274.2
1448,M,11th Grade,2004 Outdoor Season                     ,269.9
1448,M,11th Grade,2004 Outdoor Season                     ,271.6
1448,M,11th Grade,2004 Outdoor Season                     ,269.22
1448,M,11th Grade,2004 Outdoor Season                     ,265.1
1448,M,11th Grade,2004 Outdoor Season                     ,269.6
1448,M,11th Grade,2004 Outdoor Season                     ,263.37
1448,M,11th Grade,2004 Outdoor Season                     ,263.29
1450,M,12th Grade,2007 Outdoor Season                     ,297.5
1450,M,12th Grade,2007 Outdoor Season                     ,293.1
1450,M,12th Grade,2007 Outdoor Season                     ,283.56
1450,M,12th Grade,2007 Outdoor Season                     ,276.95
1450,M,12th Grade,2007 Outdoor Season                     ,290.5
1450,M,11th Grade,2006 Outdoor Season                     ,275.8
1450,M,11th Grade,2006 Outdoor Season                     ,272.8
1450,M,10th Grade,2005 Outdoor Season                     ,288.3
1450,M,10th Grade,2005 Outdoor Season                     ,285.7
1450,M,10th Grade,2005 Outdoor Season                     ,283.49
1450,M,10th Grade,2005 Outdoor Season                     ,274.01
1450,M,9th Grade,2004 Outdoor Season                     ,299.8
1450,M,9th Grade,2004 Outdoor Season                     ,292.8
1450,M,9th Grade,2004 Outdoor Season                     ,296.72
1450,M,9th Grade,2004 Outdoor Season                     ,299.68
1450,M,9th Grade,2004 Outdoor Season                     ,310.69
1450,M,9th Grade,2004 Outdoor Season                     ,297.75
1450,M,9th Grade,2004 Outdoor Season                     ,288.36
1473,M,12th Grade,2007 Outdoor Season                     ,272.61
1473,M,12th Grade,2007 Outdoor Season                     ,273.8
1473,M,12th Grade,2007 Outdoor Season                     ,260.45
1473,M,12th Grade,2007 Outdoor Season                     ,256.01
1473,M,11th Grade,2006 Outdoor Season                     ,262.82
1473,M,11th Grade,2006 Outdoor Season                     ,259.5
1473,M,11th Grade,2006 Outdoor Season                     ,260.0
1473,M,11th Grade,2006 Outdoor Season                     ,252.8
1473,M,11th Grade,2006 Outdoor Season                     ,253.76
1473,M,10th Grade,2005 Outdoor Season                     ,276.11
1473,M,10th Grade,2005 Outdoor Season                     ,274.3
1473,M,10th Grade,2005 Outdoor Season                     ,273.1
1475,M,12th Grade,2007 Outdoor Season                     ,255.8
1475,M,12th Grade,2007 Outdoor Season                     ,263.02
1475,M,12th Grade,2007 Outdoor Season                     ,255.06
1475,M,12th Grade,2007 Outdoor Season                     ,246.08
1475,M,12th Grade,2007 Outdoor Season                     ,252.15
1475,M,11th Grade,2006 Outdoor Season                     ,262.0
1475,M,11th Grade,2006 Outdoor Season                     ,269.01
1475,M,11th Grade,2006 Outdoor Season                     ,260.27
1475,M,11th Grade,2006 Outdoor Season                     ,252.69
1475,M,11th Grade,2006 Outdoor Season                     ,250.09
1475,M,10th Grade,2005 Outdoor Season                     ,269.45
1475,M,10th Grade,2005 Outdoor Season                     ,267.1
1475,M,10th Grade,2005 Outdoor Season                     ,260.6
1475,M,10th Grade,2005 Outdoor Season                     ,257.35
1475,M,10th Grade,2005 Outdoor Season                     ,254.1
1475,M,9th Grade,2004 Outdoor Season                     ,305.91
1475,M,9th Grade,2004 Outdoor Season                     ,305.2
1475,M,9th Grade,2004 Outdoor Season                     ,294.1
1475,M,9th Grade,2004 Outdoor Season                     ,288.5
1475,M,9th Grade,2004 Outdoor Season                     ,283.01
1475,M,9th Grade,2004 Outdoor Season                     ,273.9
1476,M,12th Grade,2006 Outdoor Season                     ,290.32
1476,M,12th Grade,2006 Outdoor Season                     ,299.41
1476,M,12th Grade,2006 Outdoor Season                     ,301.5
1476,M,12th Grade,2006 Outdoor Season                     ,297.0
1476,M,12th Grade,2006 Outdoor Season                     ,301.0
1476,M,12th Grade,2006 Outdoor Season                     ,294.06
1476,M,10th Grade,2004 Outdoor Season                     ,309.58
1476,M,10th Grade,2004 Outdoor Season                     ,304.8
1476,M,10th Grade,2004 Outdoor Season                     ,308.27
1476,M,10th Grade,2004 Outdoor Season                     ,300.9
1478,M,11th Grade,2006 Outdoor Season                     ,260.4
1478,M,11th Grade,2006 Outdoor Season                     ,265.4
1478,M,10th Grade,2005 Outdoor Season                     ,254.48
1482,M,9th Grade,2004 Outdoor Season                     ,312.6
1482,M,9th Grade,2004 Outdoor Season                     ,311.2
1483,M,9th Grade,2004 Outdoor Season                     ,362.6
1483,M,9th Grade,2004 Outdoor Season                     ,370.0
1483,M,9th Grade,2004 Outdoor Season                     ,354.5
1488,M,10th Grade,2005 Outdoor Season                     ,313.6
1488,M,10th Grade,2005 Outdoor Season                     ,304.6
1488,M,10th Grade,2005 Outdoor Season                     ,323.1
1488,M,10th Grade,2005 Outdoor Season                     ,287.77
1488,M,10th Grade,2005 Outdoor Season                     ,294.0
1488,M,10th Grade,2005 Outdoor Season                     ,285.6
1489,M,11th Grade,2005 Outdoor Season                     ,327.3
1489,M,10th Grade,2004 Outdoor Season                     ,305.0
1489,M,10th Grade,2004 Outdoor Season                     ,301.1
1489,M,10th Grade,2004 Outdoor Season                     ,301.4
1489,M,10th Grade,2004 Outdoor Season                     ,301.9
1489,M,10th Grade,2004 Outdoor Season                     ,299.2
1489,M,9th Grade,2003 Outdoor  Season                     ,305.6
1493,M,9th Grade,2002 Outdoor  Season                     ,325.3
1510,M,12th Grade,2006 Outdoor Season                     ,303.7
1510,M,11th Grade,2005 Outdoor Season                     ,344.4
1515,M,12th Grade,2006 Outdoor Season                     ,302.0
1515,M,11th Grade,2005 Outdoor Season                     ,307.0
1515,M,11th Grade,2005 Outdoor Season                     ,280.3
1515,M,10th Grade,2004 Outdoor Season                     ,308.2
1515,M,10th Grade,2004 Outdoor Season                     ,315.0
1515,M,10th Grade,2004 Outdoor Season                     ,332.0
1515,M,10th Grade,2004 Outdoor Season                     ,319.4
1516,M,12th Grade,2006 Outdoor Season                     ,312.86
1516,M,12th Grade,2006 Outdoor Season                     ,312.0
1516,M,12th Grade,2006 Outdoor Season                     ,302.0
1516,M,12th Grade,2006 Outdoor Season                     ,295.0
1516,M,11th Grade,2005 Outdoor Season                     ,310.3
1516,M,11th Grade,2005 Outdoor Season                     ,313.02
1516,M,11th Grade,2005 Outdoor Season                     ,310.54
1516,M,11th Grade,2005 Outdoor Season                     ,303.5
1516,M,10th Grade,2004 Outdoor Season                     ,305.7
1516,M,10th Grade,2004 Outdoor Season                     ,314.0
1516,M,10th Grade,2004 Outdoor Season                     ,303.7
1516,M,10th Grade,2004 Outdoor Season                     ,296.89
1516,M,10th Grade,2004 Outdoor Season                     ,307.8
1521,M,12th Grade,2004 Outdoor Season                     ,318.58
1524,M,10th Grade,2004 Outdoor Season                     ,358.98
1526,M,12th Grade,2005 Outdoor Season                     ,410.7
1528,M,12th Grade,2005 Outdoor Season                     ,301.42
1528,M,11th Grade,2004 Outdoor Season                     ,310.47
1531,M,12th Grade,2005 Outdoor Season                     ,335.3
1536,M,9th Grade,2004 Outdoor Season                     ,319.0
1536,M,9th Grade,2004 Outdoor Season                     ,330.02
1536,M,9th Grade,2004 Outdoor Season                     ,312.7
1536,M,9th Grade,2004 Outdoor Season                     ,327.07
1537,M,12th Grade,2005 Outdoor Season                     ,352.5
1537,M,12th Grade,2005 Outdoor Season                     ,359.8
1537,M,11th Grade,2004 Outdoor Season                     ,344.9
1538,M,10th Grade,2005 Outdoor Season                     ,347.8
1538,M,10th Grade,2005 Outdoor Season                     ,347.5
1539,M,12th Grade,2004 Outdoor Season                     ,317.0
1540,M,12th Grade,2007 Outdoor Season                     ,308.1
1540,M,12th Grade,2007 Outdoor Season                     ,302.8
1540,M,12th Grade,2007 Outdoor Season                     ,291.94
1540,M,12th Grade,2007 Outdoor Season                     ,305.98
1540,M,12th Grade,2007 Outdoor Season                     ,296.0
1540,M,12th Grade,2007 Outdoor Season                     ,291.94
1540,M,12th Grade,2007 Outdoor Season                     ,300.21
1540,M,11th Grade,2006 Outdoor Season                     ,309.5
1540,M,11th Grade,2006 Outdoor Season                     ,312.3
1540,M,11th Grade,2006 Outdoor Season                     ,304.0
1540,M,11th Grade,2006 Outdoor Season                     ,299.7
1540,M,11th Grade,2006 Outdoor Season                     ,298.2
1540,M,11th Grade,2006 Outdoor Season                     ,292.0
1540,M,9th Grade,2004 Outdoor Season                     ,322.0
1540,M,9th Grade,2004 Outdoor Season                     ,318.8
1540,M,9th Grade,2004 Outdoor Season                     ,322.07
1540,M,9th Grade,2004 Outdoor Season                     ,312.83
1540,M,9th Grade,2004 Outdoor Season                     ,318.2
1540,M,9th Grade,2004 Outdoor Season                     ,333.84
1541,M,12th Grade,2007 Outdoor Season                     ,381.1
1541,M,12th Grade,2007 Outdoor Season                     ,328.9
1541,M,11th Grade,2006 Outdoor Season                     ,351.0
1545,M,12th Grade,2007 Outdoor Season                     ,323.9
1545,M,11th Grade,2006 Outdoor Season                     ,322.6
1545,M,10th Grade,2005 Outdoor Season                     ,347.7
1549,M,12th Grade,2007 Outdoor Season                     ,294.9
1549,M,11th Grade,2006 Outdoor Season                     ,285.0
1549,M,11th Grade,2006 Outdoor Season                     ,283.6
1549,M,11th Grade,2006 Outdoor Season                     ,288.6
1549,M,11th Grade,2006 Outdoor Season                     ,283.3
1549,M,9th Grade,2004 Outdoor Season                     ,303.6
1549,M,9th Grade,2004 Outdoor Season                     ,300.8
1549,M,9th Grade,2004 Outdoor Season                     ,290.88
1549,M,9th Grade,2004 Outdoor Season                     ,282.5
1549,M,9th Grade,2004 Outdoor Season                     ,290.5
1549,M,9th Grade,2004 Outdoor Season                     ,282.52
1549,M,9th Grade,2004 Outdoor Season                     ,280.62
1567,M,9th Grade,2004 Outdoor Season                     ,423.0
1603,M,12th Grade,2004 Outdoor Season                     ,263.0
1603,M,12th Grade,2004 Outdoor Season                     ,264.0
1603,M,12th Grade,2004 Outdoor Season                     ,290.0
1603,M,11th Grade,2003 Outdoor  Season                     ,264.9
1603,M,10th Grade,2002 Outdoor  Season                     ,267.4
1606,M,12th Grade,2004 Outdoor Season                     ,266.0
1606,M,12th Grade,2004 Outdoor Season                     ,252.67
1606,M,12th Grade,2004 Outdoor Season                     ,252.57
1606,M,12th Grade,2004 Outdoor Season                     ,252.3
1606,M,12th Grade,2004 Outdoor Season                     ,263.0
1607,M,12th Grade,2004 Outdoor Season                     ,271.0
1614,M,12th Grade,2004 Outdoor Season                     ,299.0
1614,M,12th Grade,2004 Outdoor Season                     ,271.0
1614,M,12th Grade,2004 Outdoor Season                     ,276.1
1614,M,12th Grade,2004 Outdoor Season                     ,275.1
1614,M,12th Grade,2004 Outdoor Season                     ,280.0
1614,M,12th Grade,2004 Outdoor Season                     ,271.0
1614,M,12th Grade,2004 Outdoor Season                     ,284.2
1614,M,11th Grade,2003 Outdoor  Season                     ,266.9
1614,M,11th Grade,2003 Outdoor  Season                     ,269.39
1614,M,10th Grade,2002 Outdoor  Season                     ,271.9
1614,M,9th Grade,2001 Outdoor  Season                     ,281.0
1620,M,12th Grade,2004 Outdoor Season                     ,284.0
1620,M,12th Grade,2004 Outdoor Season                     ,268.48
1620,M,12th Grade,2004 Outdoor Season                     ,275.8
1620,M,12th Grade,2004 Outdoor Season                     ,273.2
1620,M,12th Grade,2004 Outdoor Season                     ,268.0
1620,M,12th Grade,2004 Outdoor Season                     ,273.0
1620,M,12th Grade,2004 Outdoor Season                     ,273.0
1621,M,12th Grade,2005 Outdoor Season                     ,299.0
1621,M,12th Grade,2005 Outdoor Season                     ,307.0
1621,M,11th Grade,2004 Outdoor Season                     ,275.3
1621,M,11th Grade,2004 Outdoor Season                     ,276.3
1623,M,12th Grade,2007 Outdoor Season                     ,288.8
1623,M,12th Grade,2007 Outdoor Season                     ,275.7
1623,M,11th Grade,2006 Outdoor Season                     ,292.4
1623,M,11th Grade,2006 Outdoor Season                     ,283.0
1623,M,11th Grade,2006 Outdoor Season                     ,280.2
1623,M,10th Grade,2005 Outdoor Season                     ,286.0
1623,M,10th Grade,2005 Outdoor Season                     ,288.0
1623,M,9th Grade,2004 Outdoor Season                     ,291.0
1623,M,9th Grade,2004 Outdoor Season                     ,289.0
1623,M,9th Grade,2004 Outdoor Season                     ,282.4
1626,M,10th Grade,2004 Outdoor Season                     ,310.0
1632,M,12th Grade,2006 Outdoor Season                     ,290.5
1632,M,12th Grade,2006 Outdoor Season                     ,279.0
1632,M,12th Grade,2006 Outdoor Season                     ,272.0
1632,M,12th Grade,2006 Outdoor Season                     ,256.32
1632,M,12th Grade,2006 Outdoor Season                     ,256.76
1632,M,12th Grade,2006 Outdoor Season                     ,259.43
1632,M,11th Grade,2005 Outdoor Season                     ,266.15
1632,M,11th Grade,2005 Outdoor Season                     ,265.6
1632,M,11th Grade,2005 Outdoor Season                     ,281.0
1632,M,11th Grade,2005 Outdoor Season                     ,272.0
1632,M,11th Grade,2005 Outdoor Season                     ,255.4
1632,M,11th Grade,2005 Outdoor Season                     ,263.0
1632,M,11th Grade,2005 Outdoor Season                     ,257.0
1640,M,12th Grade,2006 Outdoor Season                     ,346.7
1640,M,12th Grade,2006 Outdoor Season                     ,338.0
1640,M,11th Grade,2005 Outdoor Season                     ,355.0
1640,M,11th Grade,2005 Outdoor Season                     ,377.0
1640,M,11th Grade,2005 Outdoor Season                     ,365.0
1640,M,11th Grade,2005 Outdoor Season                     ,338.0
1640,M,10th Grade,2004 Outdoor Season                     ,344.0
1641,M,10th Grade,2005 Outdoor Season                     ,302.0
1641,M,10th Grade,2005 Outdoor Season                     ,318.0
1651,M,10th Grade,2005 Outdoor Season                     ,348.4
1654,M,12th Grade,2006 Outdoor Season                     ,318.0
1654,M,12th Grade,2006 Outdoor Season                     ,302.0
1654,M,12th Grade,2006 Outdoor Season                     ,300.7
1654,M,12th Grade,2006 Outdoor Season                     ,297.1
1654,M,12th Grade,2006 Outdoor Season                     ,302.9
1654,M,12th Grade,2006 Outdoor Season                     ,299.9
1654,M,12th Grade,2006 Outdoor Season                     ,288.94
1654,M,11th Grade,2005 Outdoor Season                     ,307.0
1654,M,11th Grade,2005 Outdoor Season                     ,302.5
1654,M,11th Grade,2005 Outdoor Season                     ,304.9
1654,M,11th Grade,2005 Outdoor Season                     ,297.9
1654,M,11th Grade,2005 Outdoor Season                     ,296.42
1654,M,11th Grade,2005 Outdoor Season                     ,296.1
1654,M,11th Grade,2005 Outdoor Season                     ,294.42
1654,M,11th Grade,2005 Outdoor Season                     ,298.52
1654,M,10th Grade,2004 Outdoor Season                     ,305.0
1654,M,10th Grade,2004 Outdoor Season                     ,294.22
1654,M,10th Grade,2004 Outdoor Season                     ,294.7
1654,M,10th Grade,2004 Outdoor Season                     ,289.6
1654,M,10th Grade,2004 Outdoor Season                     ,298.51
1654,M,10th Grade,2004 Outdoor Season                     ,281.99
1656,M,12th Grade,2006 Outdoor Season                     ,280.3
1656,M,12th Grade,2006 Outdoor Season                     ,268.0
1656,M,12th Grade,2006 Outdoor Season                     ,276.28
1656,M,12th Grade,2006 Outdoor Season                     ,280.49
1656,M,12th Grade,2006 Outdoor Season                     ,272.0
1656,M,12th Grade,2006 Outdoor Season                     ,268.59
1656,M,12th Grade,2006 Outdoor Season                     ,263.98
1656,M,12th Grade,2006 Outdoor Season                     ,263.4
1656,M,12th Grade,2006 Outdoor Season                     ,260.74
1656,M,11th Grade,2005 Outdoor Season                     ,285.0
1656,M,11th Grade,2005 Outdoor Season                     ,277.91
1656,M,11th Grade,2005 Outdoor Season                     ,279.0
1656,M,11th Grade,2005 Outdoor Season                     ,289.0
1656,M,11th Grade,2005 Outdoor Season                     ,280.0
1656,M,11th Grade,2005 Outdoor Season                     ,279.0
1656,M,11th Grade,2005 Outdoor Season                     ,268.0
1656,M,11th Grade,2005 Outdoor Season                     ,265.3
1657,M,11th Grade,2006 Outdoor Season                     ,367.0
1657,M,11th Grade,2006 Outdoor Season                     ,324.0
