ID Number,Gender,Grade Level,Season,400 Meters
1651,M,10th Grade,2005 Outdoor Season                     ,60.64
1655,M,11th Grade,2004 Outdoor Season                     ,53.38
1655,M,11th Grade,2004 Outdoor Season                     ,52.08
1655,M,11th Grade,2004 Outdoor Season                     ,52.67
1655,M,11th Grade,2004 Outdoor Season                     ,52.7
1655,M,11th Grade,2004 Outdoor Season                     ,52.28
1656,M,10th Grade,2004 Outdoor Season                     ,60.04
1656,M,10th Grade,2004 Outdoor Season                     ,59.14
1656,M,10th Grade,2004 Outdoor Season                     ,57.94
1662,M,12th Grade,2006 Outdoor Season                     ,55.94
1662,M,12th Grade,2006 Outdoor Season                     ,55.59
1662,M,12th Grade,2006 Outdoor Season                     ,56.64
1662,M,12th Grade,2006 Outdoor Season                     ,55.83
1662,M,12th Grade,2006 Outdoor Season                     ,56.1
1662,M,12th Grade,2006 Outdoor Season                     ,54.14
1662,M,12th Grade,2006 Outdoor Season                     ,53.44
1662,M,12th Grade,2006 Outdoor Season                     ,54.14
1662,M,12th Grade,2006 Outdoor Season                     ,55.45
1662,M,12th Grade,2006 Outdoor Season                     ,54.02
1662,M,12th Grade,2006 Outdoor Season                     ,53.35
1662,M,11th Grade,2005 Outdoor Season                     ,55.44
1662,M,11th Grade,2005 Outdoor Season                     ,55.52
1662,M,11th Grade,2005 Outdoor Season                     ,57.94
1662,M,11th Grade,2005 Outdoor Season                     ,62.4
1666,M,12th Grade,2005 Outdoor Season                     ,59.84
1670,M,12th Grade,2007 Outdoor Season                     ,53.52
1670,M,12th Grade,2007 Outdoor Season                     ,54.41
1670,M,12th Grade,2007 Outdoor Season                     ,54.4
1670,M,11th Grade,2006 Outdoor Season                     ,55.44
1670,M,11th Grade,2006 Outdoor Season                     ,54.14
1670,M,11th Grade,2006 Outdoor Season                     ,54.17
1670,M,11th Grade,2006 Outdoor Season                     ,54.71
1670,M,11th Grade,2006 Outdoor Season                     ,53.59
1672,M,11th Grade,2004 Outdoor Season                     ,57.13
1674,M,12th Grade,2006 Outdoor Season                     ,55.04
1674,M,12th Grade,2006 Outdoor Season                     ,54.94
1674,M,12th Grade,2006 Outdoor Season                     ,53.24
1674,M,11th Grade,2005 Outdoor Season                     ,58.14
1674,M,10th Grade,2004 Outdoor Season                     ,58.94
1674,M,10th Grade,2004 Outdoor Season                     ,57.58
1674,M,10th Grade,2004 Outdoor Season                     ,58.14
1675,M,12th Grade,2006 Outdoor Season                     ,57.04
1675,M,12th Grade,2006 Outdoor Season                     ,56.42
1675,M,12th Grade,2006 Outdoor Season                     ,56.84
1675,M,12th Grade,2006 Outdoor Season                     ,56.44
1675,M,12th Grade,2006 Outdoor Season                     ,55.86
1675,M,12th Grade,2006 Outdoor Season                     ,55.24
1675,M,10th Grade,2004 Outdoor Season                     ,58.84
1675,M,10th Grade,2004 Outdoor Season                     ,59.04
1675,M,10th Grade,2004 Outdoor Season                     ,57.04
1675,M,10th Grade,2004 Outdoor Season                     ,57.94
1676,M,12th Grade,2005 Outdoor Season                     ,53.34
1676,M,12th Grade,2005 Outdoor Season                     ,54.24
1676,M,11th Grade,2004 Outdoor Season                     ,53.82
1678,M,12th Grade,2007 Outdoor Season                     ,51.9
1678,M,11th Grade,2006 Outdoor Season                     ,54.34
1678,M,11th Grade,2006 Outdoor Season                     ,53.54
1700,M,9th Grade,2004 Outdoor Season                     ,60.54
1700,M,9th Grade,2004 Outdoor Season                     ,59.56
1702,M,10th Grade,2004 Outdoor Season                     ,67.27
1705,M,12th Grade,2007 Indoor Season                     ,51.73
1705,M,12th Grade,2007 Indoor Season                     ,51.57
1705,M,11th Grade,2006 Outdoor Season                     ,53.74
1705,M,10th Grade,2005 Outdoor Season                     ,54.91
1705,M,10th Grade,2005 Outdoor Season                     ,55.24
1705,M,9th Grade,2004 Outdoor Season                     ,59.82
1705,M,9th Grade,2004 Outdoor Season                     ,56.94
1708,M,12th Grade,2005 Outdoor Season                     ,52.36
1708,M,12th Grade,2005 Outdoor Season                     ,51.54
1708,M,12th Grade,2005 Outdoor Season                     ,50.46
1708,M,11th Grade,2004 Outdoor Season                     ,54.38
1710,M,12th Grade,2004 Outdoor Season                     ,51.51
1710,M,12th Grade,2004 Outdoor Season                     ,50.14
1710,M,12th Grade,2004 Outdoor Season                     ,50.07
1710,M,12th Grade,2004 Outdoor Season                     ,50.99
1710,M,12th Grade,2004 Outdoor Season                     ,49.89
1710,M,12th Grade,2004 Outdoor Season                     ,53.94
1710,M,12th Grade,2004 Outdoor Season                     ,49.32
1718,M,12th Grade,2004 Outdoor Season                     ,54.54
1718,M,12th Grade,2004 Outdoor Season                     ,52.34
1718,M,12th Grade,2004 Outdoor Season                     ,54.43
1718,M,12th Grade,2004 Outdoor Season                     ,53.52
1718,M,11th Grade,2003 Outdoor  Season                     ,51.34
1720,M,12th Grade,2004 Outdoor Season                     ,68.64
1721,M,11th Grade,2005 Outdoor Season                     ,65.63
1721,M,11th Grade,2005 Outdoor Season                     ,63.14
1721,M,11th Grade,2005 Outdoor Season                     ,64.74
1721,M,11th Grade,2005 Outdoor Season                     ,60.84
1721,M,11th Grade,2005 Outdoor Season                     ,61.52
1721,M,11th Grade,2005 Outdoor Season                     ,64.51
1721,M,10th Grade,2004 Outdoor Season                     ,64.74
1721,M,10th Grade,2004 Outdoor Season                     ,62.64
1721,M,10th Grade,2004 Outdoor Season                     ,65.01
1721,M,10th Grade,2004 Outdoor Season                     ,64.94
1721,M,10th Grade,2004 Outdoor Season                     ,65.0
1721,M,10th Grade,2004 Outdoor Season                     ,62.12
1722,M,11th Grade,2005 Outdoor Season                     ,63.94
1722,M,10th Grade,2004 Outdoor Season                     ,71.68
1722,M,10th Grade,2004 Outdoor Season                     ,67.64
1722,M,10th Grade,2004 Outdoor Season                     ,65.74
1722,M,10th Grade,2004 Outdoor Season                     ,68.24
1722,M,10th Grade,2004 Outdoor Season                     ,70.94
1722,M,10th Grade,2004 Outdoor Season                     ,64.2
1727,M,12th Grade,2004 Outdoor Season                     ,74.84
1746,M,12th Grade,2004 Outdoor Season                     ,56.24
1746,M,12th Grade,2004 Outdoor Season                     ,54.04
1746,M,12th Grade,2004 Outdoor Season                     ,53.84
1746,M,12th Grade,2004 Outdoor Season                     ,55.04
1746,M,12th Grade,2004 Outdoor Season                     ,54.14
1746,M,12th Grade,2004 Outdoor Season                     ,56.34
1746,M,12th Grade,2004 Outdoor Season                     ,54.34
1746,M,12th Grade,2004 Outdoor Season                     ,54.84
1746,M,12th Grade,2004 Outdoor Season                     ,54.04
1756,M,11th Grade,2004 Outdoor Season                     ,57.54
1756,M,11th Grade,2004 Outdoor Season                     ,56.04
1756,M,11th Grade,2004 Outdoor Season                     ,55.74
1756,M,11th Grade,2004 Outdoor Season                     ,57.14
1756,M,11th Grade,2004 Outdoor Season                     ,55.74
1756,M,11th Grade,2004 Outdoor Season                     ,55.44
1756,M,11th Grade,2004 Outdoor Season                     ,54.64
1756,M,11th Grade,2004 Outdoor Season                     ,55.94
1765,M,10th Grade,2004 Outdoor Season                     ,59.14
1765,M,10th Grade,2004 Outdoor Season                     ,57.68
1765,M,10th Grade,2004 Outdoor Season                     ,56.67
1767,M,11th Grade,2004 Outdoor Season                     ,60.64
1770,M,12th Grade,2005 Outdoor Season                     ,59.64
1778,M,12th Grade,2006 Outdoor Season                     ,55.54
1778,M,12th Grade,2006 Outdoor Season                     ,55.84
1786,M,12th Grade,2006 Outdoor Season                     ,57.84
1786,M,12th Grade,2006 Outdoor Season                     ,58.54
1786,M,11th Grade,2005 Outdoor Season                     ,58.34
1803,M,12th Grade,2006 Outdoor Season                     ,56.94
1803,M,12th Grade,2006 Outdoor Season                     ,56.82
1803,M,12th Grade,2006 Outdoor Season                     ,56.04
1803,M,12th Grade,2006 Outdoor Season                     ,54.54
1803,M,12th Grade,2006 Outdoor Season                     ,54.14
1803,M,12th Grade,2006 Outdoor Season                     ,53.43
1803,M,12th Grade,2006 Outdoor Season                     ,58.1
1803,M,12th Grade,2006 Outdoor Season                     ,56.4
1803,M,12th Grade,2006 Outdoor Season                     ,54.8
1803,M,12th Grade,2006 Outdoor Season                     ,54.5
1803,M,12th Grade,2006 Outdoor Season                     ,56.0
1803,M,12th Grade,2006 Outdoor Season                     ,54.3
1803,M,11th Grade,2005 Outdoor Season                     ,53.94
1803,M,11th Grade,2005 Outdoor Season                     ,53.24
1803,M,11th Grade,2005 Outdoor Season                     ,54.34
1803,M,11th Grade,2005 Outdoor Season                     ,54.16
1803,M,11th Grade,2005 Outdoor Season                     ,53.74
1803,M,11th Grade,2005 Outdoor Season                     ,52.63
1803,M,11th Grade,2005 Outdoor Season                     ,52.48
1803,M,10th Grade,2004 Outdoor Season                     ,55.98
1808,M,12th Grade,2007 Outdoor Season                     ,58.54
1808,M,10th Grade,2005 Outdoor Season                     ,58.54
1808,M,10th Grade,2005 Outdoor Season                     ,58.24
1808,M,10th Grade,2005 Outdoor Season                     ,57.84
1808,M,10th Grade,2005 Outdoor Season                     ,57.34
1808,M,10th Grade,2005 Outdoor Season                     ,58.13
1835,M,9th Grade,2004 Outdoor Season                     ,62.44
1836,M,12th Grade,2006 Outdoor Season                     ,53.9
1836,M,12th Grade,2006 Outdoor Season                     ,54.7
1836,M,12th Grade,2006 Outdoor Season                     ,54.2
1836,M,12th Grade,2006 Outdoor Season                     ,53.0
1836,M,12th Grade,2006 Outdoor Season                     ,53.8
1836,M,12th Grade,2006 Outdoor Season                     ,54.4
1836,M,12th Grade,2006 Outdoor Season                     ,52.4
1836,M,12th Grade,2006 Outdoor Season                     ,53.4
1836,M,12th Grade,2006 Outdoor Season                     ,52.4
1836,M,12th Grade,2006 Outdoor Season                     ,53.0
1836,M,10th Grade,2004 Outdoor Season                     ,55.54
1836,M,10th Grade,2004 Outdoor Season                     ,55.54
1836,M,10th Grade,2004 Outdoor Season                     ,54.74
1837,M,12th Grade,2007 Outdoor Season                     ,53.74
1837,M,12th Grade,2007 Outdoor Season                     ,53.52
1837,M,12th Grade,2007 Outdoor Season                     ,53.74
1837,M,12th Grade,2007 Outdoor Season                     ,53.54
1837,M,12th Grade,2007 Outdoor Season                     ,53.34
1837,M,12th Grade,2007 Outdoor Season                     ,53.0
1837,M,12th Grade,2007 Outdoor Season                     ,52.43
1837,M,12th Grade,2007 Outdoor Season                     ,53.2
1837,M,12th Grade,2007 Outdoor Season                     ,53.17
1837,M,12th Grade,2007 Outdoor Season                     ,51.95
1837,M,12th Grade,2007 Outdoor Season                     ,52.3
1837,M,12th Grade,2007 Outdoor Season                     ,53.7
1837,M,12th Grade,2007 Outdoor Season                     ,53.7
1837,M,12th Grade,2007 Outdoor Season                     ,52.2
1837,M,12th Grade,2007 Outdoor Season                     ,52.5
1837,M,12th Grade,2007 Outdoor Season                     ,53.4
1837,M,12th Grade,2007 Outdoor Season                     ,50.9
1837,M,12th Grade,2007 Outdoor Season                     ,51.5
1837,M,12th Grade,2007 Outdoor Season                     ,53.6
1837,M,12th Grade,2007 Outdoor Season                     ,55.2
1837,M,12th Grade,2007 Outdoor Season                     ,52.8
1837,M,11th Grade,2006 Outdoor Season                     ,54.69
1837,M,11th Grade,2006 Outdoor Season                     ,55.04
1837,M,11th Grade,2006 Outdoor Season                     ,53.5
1837,M,11th Grade,2006 Outdoor Season                     ,54.97
1837,M,11th Grade,2006 Outdoor Season                     ,54.84
1837,M,11th Grade,2006 Outdoor Season                     ,55.61
1837,M,11th Grade,2006 Outdoor Season                     ,54.54
1837,M,11th Grade,2006 Outdoor Season                     ,53.09
1837,M,11th Grade,2006 Outdoor Season                     ,53.54
1837,M,11th Grade,2006 Outdoor Season                     ,56.8
1837,M,11th Grade,2006 Outdoor Season                     ,54.3
1837,M,11th Grade,2006 Outdoor Season                     ,53.0
1837,M,11th Grade,2006 Outdoor Season                     ,55.3
1837,M,11th Grade,2006 Outdoor Season                     ,52.9
1837,M,11th Grade,2006 Outdoor Season                     ,56.7
1837,M,11th Grade,2006 Outdoor Season                     ,54.9
1837,M,11th Grade,2006 Outdoor Season                     ,53.7
1837,M,10th Grade,2005 Outdoor Season                     ,56.54
1837,M,10th Grade,2005 Outdoor Season                     ,55.44
1837,M,10th Grade,2005 Outdoor Season                     ,54.94
1837,M,10th Grade,2005 Outdoor Season                     ,53.85
1837,M,10th Grade,2005 Outdoor Season                     ,54.24
1837,M,10th Grade,2005 Outdoor Season                     ,53.37
1837,M,9th Grade,2004 Outdoor Season                     ,59.04
1837,M,9th Grade,2004 Outdoor Season                     ,58.64
1837,M,9th Grade,2004 Outdoor Season                     ,58.24
1837,M,9th Grade,2004 Outdoor Season                     ,57.64
1837,M,9th Grade,2004 Outdoor Season                     ,56.24
1839,M,9th Grade,2004 Outdoor Season                     ,61.74
1839,M,9th Grade,2004 Outdoor Season                     ,62.14
1859,M,12th Grade,2007 Outdoor Season                     ,61.34
1859,M,12th Grade,2007 Outdoor Season                     ,54.34
1859,M,12th Grade,2007 Outdoor Season                     ,54.04
1859,M,11th Grade,2006 Outdoor Season                     ,53.0
1859,M,11th Grade,2006 Outdoor Season                     ,52.54
1859,M,11th Grade,2006 Outdoor Season                     ,51.89
1859,M,10th Grade,2005 Outdoor Season                     ,53.44
1859,M,10th Grade,2005 Outdoor Season                     ,53.36
1859,M,10th Grade,2005 Outdoor Season                     ,52.84
1859,M,9th Grade,2004 Outdoor Season                     ,56.64
1859,M,9th Grade,2004 Outdoor Season                     ,55.24
1859,M,9th Grade,2004 Outdoor Season                     ,54.13
1859,M,9th Grade,2004 Outdoor Season                     ,54.37
1862,M,12th Grade,2006 Outdoor Season                     ,53.54
1862,M,12th Grade,2006 Outdoor Season                     ,53.24
1862,M,12th Grade,2006 Outdoor Season                     ,51.23
1863,M,12th Grade,2005 Outdoor Season                     ,57.04
1863,M,12th Grade,2005 Outdoor Season                     ,55.64
1863,M,12th Grade,2005 Outdoor Season                     ,56.94
1863,M,12th Grade,2005 Outdoor Season                     ,55.34
1865,M,11th Grade,2006 Outdoor Season                     ,56.64
1865,M,11th Grade,2006 Outdoor Season                     ,55.77
1865,M,11th Grade,2006 Outdoor Season                     ,55.93
1865,M,11th Grade,2006 Outdoor Season                     ,57.04
1865,M,11th Grade,2006 Outdoor Season                     ,55.96
1865,M,11th Grade,2006 Outdoor Season                     ,56.74
1865,M,11th Grade,2006 Outdoor Season                     ,56.22
1865,M,11th Grade,2006 Outdoor Season                     ,56.22
1865,M,10th Grade,2005 Outdoor Season                     ,55.64
1865,M,10th Grade,2005 Outdoor Season                     ,54.44
1865,M,9th Grade,2004 Outdoor Season                     ,57.44
1865,M,9th Grade,2004 Outdoor Season                     ,56.73
1866,M,11th Grade,2006 Outdoor Season                     ,55.84
1866,M,11th Grade,2006 Outdoor Season                     ,55.24
1866,M,11th Grade,2006 Outdoor Season                     ,55.93
1866,M,11th Grade,2006 Outdoor Season                     ,55.58
1866,M,11th Grade,2006 Outdoor Season                     ,54.24
1866,M,11th Grade,2006 Outdoor Season                     ,55.3
1866,M,10th Grade,2005 Outdoor Season                     ,55.24
1866,M,10th Grade,2005 Outdoor Season                     ,55.44
1866,M,10th Grade,2005 Outdoor Season                     ,54.92
1866,M,10th Grade,2005 Outdoor Season                     ,55.29
1866,M,10th Grade,2005 Outdoor Season                     ,54.9
1866,M,10th Grade,2005 Outdoor Season                     ,54.24
1866,M,10th Grade,2005 Outdoor Season                     ,55.74
1866,M,9th Grade,2004 Outdoor Season                     ,58.04
1866,M,9th Grade,2004 Outdoor Season                     ,57.24
1866,M,9th Grade,2004 Outdoor Season                     ,57.04
1866,M,9th Grade,2004 Outdoor Season                     ,57.34
1866,M,9th Grade,2004 Outdoor Season                     ,57.64
1866,M,9th Grade,2004 Outdoor Season                     ,57.33
1866,M,9th Grade,2004 Outdoor Season                     ,56.14
1866,M,9th Grade,2004 Outdoor Season                     ,58.14
1866,M,9th Grade,2004 Outdoor Season                     ,57.83
1866,M,9th Grade,2004 Outdoor Season                     ,56.06
1866,M,9th Grade,2004 Outdoor Season                     ,56.88
1866,M,9th Grade,2004 Outdoor Season                     ,56.86
1873,M,11th Grade,2004 Outdoor Season                     ,63.34
1873,M,11th Grade,2004 Outdoor Season                     ,60.84
1873,M,11th Grade,2004 Outdoor Season                     ,61.24
1885,M,11th Grade,2005 Outdoor Season                     ,64.4
1887,M,12th Grade,2006 Outdoor Season                     ,58.34
1887,M,12th Grade,2006 Outdoor Season                     ,57.54
1887,M,12th Grade,2006 Outdoor Season                     ,58.3
1887,M,12th Grade,2006 Outdoor Season                     ,61.3
1887,M,12th Grade,2006 Outdoor Season                     ,54.7
1887,M,12th Grade,2006 Outdoor Season                     ,53.3
1887,M,12th Grade,2006 Outdoor Season                     ,55.4
1887,M,12th Grade,2006 Outdoor Season                     ,55.6
1887,M,11th Grade,2005 Outdoor Season                     ,62.9
1887,M,11th Grade,2005 Outdoor Season                     ,61.7
1887,M,11th Grade,2005 Outdoor Season                     ,65.3
1887,M,11th Grade,2005 Outdoor Season                     ,58.6
1887,M,10th Grade,2004 Outdoor Season                     ,63.04
1887,M,10th Grade,2004 Outdoor Season                     ,60.52
1894,M,11th Grade,2005 Outdoor Season                     ,57.63
1894,M,11th Grade,2005 Outdoor Season                     ,56.5
1894,M,11th Grade,2005 Outdoor Season                     ,57.2
1894,M,11th Grade,2005 Outdoor Season                     ,56.3
1898,M,12th Grade,2004 Outdoor Season                     ,59.84
1900,M,12th Grade,2004 Outdoor Season                     ,53.88
1900,M,12th Grade,2004 Outdoor Season                     ,52.21
1900,M,12th Grade,2004 Outdoor Season                     ,51.54
1900,M,12th Grade,2004 Outdoor Season                     ,52.69
1901,M,10th Grade,2005 Outdoor Season                     ,58.6
1901,M,10th Grade,2005 Outdoor Season                     ,58.4
1901,M,9th Grade,2004 Outdoor Season                     ,59.17
1901,M,9th Grade,2004 Outdoor Season                     ,59.98
1901,M,9th Grade,2004 Outdoor Season                     ,60.24
1904,M,12th Grade,2004 Outdoor Season                     ,60.44
1904,M,12th Grade,2004 Outdoor Season                     ,56.84
1904,M,12th Grade,2004 Outdoor Season                     ,56.79
1904,M,12th Grade,2004 Outdoor Season                     ,57.44
1904,M,12th Grade,2004 Outdoor Season                     ,56.64
1904,M,12th Grade,2004 Outdoor Season                     ,56.81
1908,M,12th Grade,2004 Outdoor Season                     ,62.51
1910,M,12th Grade,2005 Outdoor Season                     ,59.1
1911,M,11th Grade,2006 Outdoor Season                     ,61.2
1913,M,12th Grade,2005 Outdoor Season                     ,58.2
1913,M,12th Grade,2005 Outdoor Season                     ,58.54
1913,M,12th Grade,2005 Outdoor Season                     ,55.3
1913,M,12th Grade,2005 Outdoor Season                     ,55.3
1913,M,12th Grade,2005 Outdoor Season                     ,55.15
1913,M,12th Grade,2005 Outdoor Season                     ,59.3
1913,M,12th Grade,2005 Outdoor Season                     ,57.4
1913,M,12th Grade,2005 Outdoor Season                     ,61.0
1913,M,12th Grade,2005 Outdoor Season                     ,56.9
1913,M,12th Grade,2005 Outdoor Season                     ,57.7
1913,M,12th Grade,2005 Outdoor Season                     ,56.7
1913,M,12th Grade,2005 Outdoor Season                     ,57.3
1913,M,12th Grade,2005 Outdoor Season                     ,54.5
1913,M,12th Grade,2005 Outdoor Season                     ,55.6
1913,M,12th Grade,2005 Outdoor Season                     ,55.6
1913,M,12th Grade,2005 Outdoor Season                     ,55.1
1913,M,11th Grade,2004 Outdoor Season                     ,59.04
1913,M,11th Grade,2004 Outdoor Season                     ,59.01
1913,M,11th Grade,2004 Outdoor Season                     ,59.34
1913,M,11th Grade,2004 Outdoor Season                     ,58.43
1913,M,11th Grade,2004 Outdoor Season                     ,57.98
1915,M,11th Grade,2006 Outdoor Season                     ,65.64
1915,M,11th Grade,2006 Outdoor Season                     ,63.9
1918,M,12th Grade,2007 Outdoor Season                     ,68.3
1918,M,11th Grade,2006 Outdoor Season                     ,69.1
1918,M,11th Grade,2006 Outdoor Season                     ,66.7
1918,M,10th Grade,2005 Outdoor Season                     ,66.1
1918,M,10th Grade,2005 Outdoor Season                     ,64.1
1918,M,10th Grade,2005 Outdoor Season                     ,63.2
1919,M,11th Grade,2006 Outdoor Season                     ,71.04
1921,M,12th Grade,2006 Outdoor Season                     ,73.6
1921,M,12th Grade,2006 Outdoor Season                     ,69.4
1921,M,12th Grade,2006 Outdoor Season                     ,67.8
1921,M,11th Grade,2005 Outdoor Season                     ,64.6
1921,M,11th Grade,2005 Outdoor Season                     ,64.5
1957,M,12th Grade,2007 Outdoor Season                     ,57.87
1957,M,12th Grade,2007 Outdoor Season                     ,60.3
1957,M,12th Grade,2007 Outdoor Season                     ,60.7
1957,M,10th Grade,2005 Outdoor Season                     ,59.1
1957,M,10th Grade,2005 Outdoor Season                     ,61.6
1957,M,10th Grade,2005 Outdoor Season                     ,59.7
1959,M,12th Grade,2007 Outdoor Season                     ,54.77
1959,M,12th Grade,2007 Outdoor Season                     ,53.78
1959,M,12th Grade,2007 Outdoor Season                     ,54.5
1959,M,12th Grade,2007 Outdoor Season                     ,56.4
1959,M,12th Grade,2007 Outdoor Season                     ,58.0
1959,M,12th Grade,2007 Outdoor Season                     ,58.6
1959,M,12th Grade,2007 Outdoor Season                     ,54.8
1959,M,12th Grade,2007 Outdoor Season                     ,55.7
1959,M,12th Grade,2007 Outdoor Season                     ,51.8
1959,M,12th Grade,2007 Outdoor Season                     ,51.0
1960,M,9th Grade,2004 Outdoor Season                     ,66.27
1960,M,9th Grade,2004 Outdoor Season                     ,65.34
1963,M,10th Grade,2005 Outdoor Season                     ,72.2
1963,M,10th Grade,2005 Outdoor Season                     ,61.7
1963,M,10th Grade,2005 Outdoor Season                     ,60.5
1966,M,11th Grade,2006 Outdoor Season                     ,56.42
1966,M,11th Grade,2006 Outdoor Season                     ,55.77
1966,M,11th Grade,2006 Outdoor Season                     ,55.2
1966,M,10th Grade,2005 Outdoor Season                     ,58.8
2006,M,12th Grade,2006 Outdoor Season                     ,54.57
2006,M,12th Grade,2006 Outdoor Season                     ,57.3
2006,M,12th Grade,2006 Outdoor Season                     ,54.5
2006,M,12th Grade,2006 Outdoor Season                     ,56.2
2006,M,12th Grade,2006 Outdoor Season                     ,55.7
2006,M,11th Grade,2005 Outdoor Season                     ,57.44
2009,M,12th Grade,2004 Outdoor Season                     ,53.94
2009,M,12th Grade,2004 Outdoor Season                     ,53.94
2009,M,12th Grade,2004 Outdoor Season                     ,54.84
2033,M,12th Grade,2006 Outdoor Season                     ,49.96
2033,M,12th Grade,2006 Outdoor Season                     ,50.64
2033,M,12th Grade,2006 Outdoor Season                     ,49.96
2033,M,12th Grade,2006 Outdoor Season                     ,49.73
2033,M,12th Grade,2006 Outdoor Season                     ,57.3
2033,M,12th Grade,2006 Outdoor Season                     ,49.8
2033,M,12th Grade,2006 Outdoor Season                     ,49.3
2033,M,12th Grade,2006 Outdoor Season                     ,52.5
2033,M,12th Grade,2006 Outdoor Season                     ,49.2
2033,M,12th Grade,2006 Outdoor Season                     ,51.8
2033,M,12th Grade,2006 Outdoor Season                     ,49.1
2033,M,11th Grade,2005 Outdoor Season                     ,53.54
2033,M,11th Grade,2005 Outdoor Season                     ,53.28
2033,M,11th Grade,2005 Outdoor Season                     ,50.5
2033,M,11th Grade,2005 Outdoor Season                     ,51.9
2033,M,11th Grade,2005 Outdoor Season                     ,50.64
2033,M,10th Grade,2004 Outdoor Season                     ,53.53
2033,M,10th Grade,2004 Outdoor Season                     ,52.74
2033,M,10th Grade,2004 Outdoor Season                     ,50.94
2033,M,10th Grade,2004 Outdoor Season                     ,51.52
2033,M,10th Grade,2004 Outdoor Season                     ,53.81
2033,M,10th Grade,2004 Outdoor Season                     ,53.04
2033,M,10th Grade,2004 Outdoor Season                     ,50.43
2039,M,12th Grade,2007 Outdoor Season                     ,52.7
2039,M,12th Grade,2007 Outdoor Season                     ,52.4
2039,M,12th Grade,2007 Outdoor Season                     ,51.3
2039,M,12th Grade,2007 Outdoor Season                     ,51.8
2039,M,12th Grade,2007 Outdoor Season                     ,53.9
2039,M,12th Grade,2007 Outdoor Season                     ,51.8
2039,M,12th Grade,2007 Outdoor Season                     ,52.5
2039,M,12th Grade,2007 Outdoor Season                     ,52.9
2039,M,11th Grade,2006 Outdoor Season                     ,52.9
2039,M,11th Grade,2006 Outdoor Season                     ,50.9
2039,M,11th Grade,2006 Outdoor Season                     ,51.2
2039,M,11th Grade,2006 Outdoor Season                     ,53.0
2039,M,11th Grade,2006 Outdoor Season                     ,59.1
2039,M,11th Grade,2006 Outdoor Season                     ,49.9
2039,M,11th Grade,2006 Outdoor Season                     ,52.8
2039,M,11th Grade,2006 Outdoor Season                     ,54.4
2039,M,11th Grade,2006 Outdoor Season                     ,50.7
2039,M,10th Grade,2005 Outdoor Season                     ,53.8
2041,M,10th Grade,2004 Outdoor Season                     ,56.64
2041,M,10th Grade,2004 Outdoor Season                     ,54.24
2067,M,12th Grade,2007 Outdoor Season                     ,55.6
2067,M,12th Grade,2007 Outdoor Season                     ,54.03
2067,M,12th Grade,2007 Outdoor Season                     ,53.78
2067,M,12th Grade,2007 Outdoor Season                     ,54.64
2067,M,12th Grade,2007 Outdoor Season                     ,53.21
2067,M,12th Grade,2007 Outdoor Season                     ,53.73
2067,M,12th Grade,2007 Outdoor Season                     ,52.95
2067,M,12th Grade,2007 Outdoor Season                     ,52.65
2067,M,12th Grade,2007 Outdoor Season                     ,54.9
2067,M,12th Grade,2007 Outdoor Season                     ,54.0
2067,M,12th Grade,2007 Outdoor Season                     ,54.2
2067,M,12th Grade,2007 Outdoor Season                     ,55.3
2067,M,12th Grade,2007 Outdoor Season                     ,52.4
2067,M,12th Grade,2007 Outdoor Season                     ,55.0
2067,M,12th Grade,2007 Outdoor Season                     ,53.4
2067,M,12th Grade,2007 Outdoor Season                     ,53.1
2067,M,12th Grade,2007 Outdoor Season                     ,53.9
2067,M,11th Grade,2006 Outdoor Season                     ,56.11
2067,M,11th Grade,2006 Outdoor Season                     ,56.6
2067,M,11th Grade,2006 Outdoor Season                     ,55.8
2067,M,11th Grade,2006 Outdoor Season                     ,56.2
2067,M,11th Grade,2006 Outdoor Season                     ,56.6
2073,M,9th Grade,2004 Outdoor Season                     ,68.64
2078,M,12th Grade,2006 Outdoor Season                     ,53.44
2078,M,12th Grade,2006 Outdoor Season                     ,53.64
2078,M,12th Grade,2006 Outdoor Season                     ,54.04
2078,M,12th Grade,2006 Outdoor Season                     ,58.02
2078,M,12th Grade,2006 Outdoor Season                     ,54.4
2078,M,12th Grade,2006 Outdoor Season                     ,55.7
2078,M,12th Grade,2006 Outdoor Season                     ,55.8
2078,M,12th Grade,2006 Outdoor Season                     ,53.3
2078,M,12th Grade,2006 Outdoor Season                     ,53.1
2078,M,12th Grade,2006 Outdoor Season                     ,52.8
2078,M,12th Grade,2006 Outdoor Season                     ,52.5
2078,M,10th Grade,2004 Outdoor Season                     ,56.24
2090,M,10th Grade,2004 Outdoor Season                     ,55.91
2095,M,11th Grade,2006 Outdoor Season                     ,59.75
2095,M,11th Grade,2006 Outdoor Season                     ,61.6
2100,M,12th Grade,2006 Outdoor Season                     ,57.14
2100,M,12th Grade,2006 Outdoor Season                     ,58.1
2128,M,12th Grade,2004 Outdoor Season                     ,54.44
2136,M,9th Grade,2004 Outdoor Season                     ,60.24
2146,M,11th Grade,2004 Outdoor Season                     ,59.51
2151,M,12th Grade,2004 Outdoor Season                     ,56.44
2152,M,9th Grade,2004 Outdoor Season                     ,56.64
2171,M,11th Grade,2004 Outdoor Season                     ,54.24
2171,M,11th Grade,2004 Outdoor Season                     ,53.54
2171,M,11th Grade,2004 Outdoor Season                     ,53.34
2172,M,12th Grade,2007 Outdoor Season                     ,54.8
