,ID Number,Season,Grade Level,Gender_x,1500 Meters,Gender_y,800 Meters
616,4138,2004 Outdoor Season                     ,10th Grade,M,317.5,M,147.0
617,4138,2006 Outdoor Season                     ,12th Grade,M,304.22,M,146.44
618,4139,2004 Outdoor Season                     ,10th Grade,M,269.47,M,133.64
619,4139,2005 Outdoor Season                     ,11th Grade,M,270.7,M,128.7
620,4139,2006 Outdoor Season                     ,12th Grade,M,259.67,M,127.05
621,4143,2004 Outdoor Season                     ,10th Grade,M,322.0,M,136.0
622,4171,2004 Outdoor Season                     ,10th Grade,M,262.1,M,119.3
623,4172,2004 Outdoor Season                     ,12th Grade,M,269.0,M,127.9
624,4173,2004 Outdoor Season                     ,9th Grade,M,273.5,M,133.4
625,4173,2005 Outdoor Season                     ,10th Grade,M,267.4,M,129.77
626,4173,2007 Outdoor Season                     ,12th Grade,M,242.94,M,121.06
627,4174,2004 Outdoor Season                     ,12th Grade,M,269.3,M,127.0
628,4175,2005 Outdoor Season                     ,12th Grade,M,259.75,M,124.18
629,4193,2004 Outdoor Season                     ,10th Grade,M,265.7,M,123.0
630,4193,2005 Outdoor Season                     ,11th Grade,M,262.3,M,119.71
631,4193,2006 Outdoor Season                     ,12th Grade,M,257.6,M,117.57
632,4204,2004 Outdoor Season                     ,9th Grade,M,318.4,M,170.1
633,4233,2004 Outdoor Season                     ,9th Grade,M,296.96,M,141.3
634,4233,2005 Outdoor Season                     ,10th Grade,M,283.4,M,141.0
635,4233,2006 Outdoor Season                     ,11th Grade,M,300.29,M,136.89
636,4238,2004 Outdoor Season                     ,12th Grade,M,331.0,M,153.85
637,4239,2004 Outdoor Season                     ,12th Grade,M,339.6,M,160.05
638,4240,2004 Outdoor Season                     ,12th Grade,M,358.42,M,157.41
639,4276,2005 Outdoor Season                     ,12th Grade,M,287.2,M,126.1
640,4280,2004 Outdoor Season                     ,10th Grade,M,282.9,M,135.9
641,4280,2005 Outdoor Season                     ,11th Grade,M,272.0,M,137.9
642,4280,2006 Outdoor Season                     ,12th Grade,M,269.39,M,134.7
643,4283,2004 Outdoor Season                     ,11th Grade,M,289.06,M,140.35
644,4283,2005 Outdoor Season                     ,12th Grade,M,287.29,M,139.8
645,4288,2004 Outdoor Season                     ,11th Grade,M,337.0,M,164.66
646,4288,2005 Outdoor Season                     ,12th Grade,M,371.09,M,175.2
647,4289,2004 Outdoor Season                     ,11th Grade,M,321.0,M,143.85
648,4289,2005 Outdoor Season                     ,12th Grade,M,334.4,M,142.0
649,4290,2006 Outdoor Season                     ,11th Grade,M,311.3,M,142.83
650,4294,2004 Outdoor Season                     ,10th Grade,M,320.01,M,151.0
651,4316,2004 Outdoor Season                     ,12th Grade,M,259.6,M,121.87
652,4318,2004 Outdoor Season                     ,11th Grade,M,289.0,M,143.1
653,4330,2004 Outdoor Season                     ,9th Grade,M,308.1,M,146.9
654,4332,2004 Outdoor Season                     ,10th Grade,M,300.6,M,140.7
655,4332,2005 Outdoor Season                     ,11th Grade,M,305.6,M,151.0
656,4334,2004 Outdoor Season                     ,9th Grade,M,312.6,M,156.8
657,4334,2005 Outdoor Season                     ,10th Grade,M,299.9,M,146.1
658,4343,2004 Outdoor Season                     ,10th Grade,M,341.2,M,152.4
659,4343,2006 Outdoor Season                     ,12th Grade,M,328.74,M,149.4
660,4349,2004 Outdoor Season                     ,9th Grade,M,277.2,M,134.14
661,4349,2005 Outdoor Season                     ,10th Grade,M,266.6,M,127.3
662,4349,2006 Outdoor Season                     ,11th Grade,M,263.67,M,125.12
663,4349,2007 Outdoor Season                     ,12th Grade,M,260.0,M,126.15
664,4359,2004 Outdoor Season                     ,11th Grade,M,243.06,M,117.8
665,4359,2005 Outdoor Season                     ,12th Grade,M,239.81,M,119.3
666,4363,2004 Outdoor Season                     ,10th Grade,M,247.01,M,117.77
667,4363,2005 Outdoor Season                     ,11th Grade,M,245.06,M,115.33
668,4363,2006 Outdoor Season                     ,12th Grade,M,244.73,M,117.6
669,4369,2004 Outdoor Season                     ,12th Grade,M,257.1,M,124.72
670,4378,2004 Outdoor Season                     ,10th Grade,M,273.7,M,133.9
671,4398,2004 Outdoor Season                     ,9th Grade,M,326.0,M,160.17
672,4399,2004 Outdoor Season                     ,10th Grade,M,279.0,M,135.02
673,4400,2004 Outdoor Season                     ,12th Grade,M,264.61,M,128.75
674,4401,2004 Outdoor Season                     ,12th Grade,M,276.59,M,129.31
675,4411,2004 Outdoor Season                     ,9th Grade,M,262.3,M,131.93
676,4411,2005 Outdoor Season                     ,10th Grade,M,256.35,M,125.91
677,4411,2007 Outdoor Season                     ,12th Grade,M,243.63,M,122.1
678,4417,2005 Outdoor Season                     ,12th Grade,M,302.9,M,135.3
679,4426,2004 Outdoor Season                     ,9th Grade,M,302.6,M,143.8
680,4426,2005 Outdoor Season                     ,10th Grade,M,276.2,M,138.6
681,4426,2006 Outdoor Season                     ,11th Grade,M,270.17,M,133.0
682,4426,2007 Outdoor Season                     ,12th Grade,M,271.78,M,135.92
683,4495,2004 Outdoor Season                     ,9th Grade,M,318.0,M,145.0
684,4496,2005 Outdoor Season                     ,11th Grade,M,289.0,M,127.67
685,4496,2006 Outdoor Season                     ,12th Grade,M,287.0,M,130.9
686,4514,2004 Outdoor Season                     ,11th Grade,M,276.05,M,133.3
687,4514,2005 Outdoor Season                     ,11th Grade,M,278.7,M,128.6
688,4523,2005 Outdoor Season                     ,10th Grade,M,304.0,M,151.3
689,4523,2007 Outdoor Season                     ,12th Grade,M,266.3,M,127.53
690,4524,2004 Outdoor Season                     ,10th Grade,M,295.9,M,137.0
691,4526,2004 Outdoor Season                     ,9th Grade,M,302.5,M,140.2
692,4526,2006 Outdoor Season                     ,11th Grade,M,275.47,M,129.31
693,4533,2004 Outdoor Season                     ,11th Grade,M,271.1,M,125.34
694,4559,2004 Outdoor Season                     ,11th Grade,M,257.81,M,130.7
695,4559,2005 Outdoor Season                     ,12th Grade,M,255.87,M,123.2
696,4561,2004 Outdoor Season                     ,12th Grade,M,279.59,M,126.11
697,4563,2003 Outdoor  Season                     ,10th Grade,M,282.3,M,126.77
698,4566,2004 Outdoor Season                     ,12th Grade,M,271.9,M,136.0
699,4568,2004 Outdoor Season                     ,11th Grade,M,249.41,M,123.7
700,4568,2005 Outdoor Season                     ,12th Grade,M,249.86,M,124.0
701,4580,2003 Outdoor  Season                     ,9th Grade,M,279.5,M,136.3
702,4580,2004 Outdoor Season                     ,10th Grade,M,257.21,M,126.12
703,4580,2005 Outdoor Season                     ,11th Grade,M,255.25,M,121.37
704,4580,2006 Outdoor Season                     ,12th Grade,M,257.6,M,118.68
705,4582,2003 Outdoor  Season                     ,9th Grade,M,279.2,M,145.8
706,4582,2004 Outdoor Season                     ,10th Grade,M,268.77,M,142.8
707,4582,2005 Outdoor Season                     ,11th Grade,M,267.48,M,133.6
708,4583,2005 Outdoor Season                     ,10th Grade,M,280.6,M,143.04
709,4583,2006 Outdoor Season                     ,11th Grade,M,280.1,M,135.53
710,4583,2007 Outdoor Season                     ,12th Grade,M,262.76,M,131.6
711,4597,2004 Outdoor Season                     ,11th Grade,M,243.63,M,122.9
712,4597,2005 Outdoor Season                     ,12th Grade,M,240.24,M,119.08
713,4604,2004 Outdoor Season                     ,12th Grade,M,271.0,M,120.85
714,4620,2004 Outdoor Season                     ,9th Grade,M,286.0,M,147.2
715,4632,2004 Outdoor Season                     ,10th Grade,M,274.01,M,138.4
716,4633,2004 Outdoor Season                     ,12th Grade,M,271.8,M,129.7
717,4633,2005 Outdoor Season                     ,12th Grade,M,251.53,M,123.66
718,4640,2004 Outdoor Season                     ,12th Grade,M,263.0,M,134.3
719,4662,2004 Outdoor Season                     ,9th Grade,M,262.95,M,125.33
720,4662,2005 Outdoor Season                     ,10th Grade,M,265.0,M,122.99
721,4662,2006 Outdoor Season                     ,11th Grade,M,273.81,M,124.86
722,4666,2004 Outdoor Season                     ,10th Grade,M,292.02,M,134.15
723,4666,2005 Outdoor Season                     ,11th Grade,M,276.72,M,130.72
724,4666,2006 Outdoor Season                     ,12th Grade,M,295.1,M,132.13
725,4667,2004 Outdoor Season                     ,12th Grade,M,299.1,M,137.3
726,4668,2005 Outdoor Season                     ,11th Grade,M,313.6,M,142.0
727,4677,2004 Outdoor Season                     ,11th Grade,M,330.5,M,148.08
728,4714,2004 Outdoor Season                     ,11th Grade,M,302.55,M,140.0
729,4715,2005 Outdoor Season                     ,11th Grade,M,277.9,M,126.1
730,4715,2006 Outdoor Season                     ,12th Grade,M,282.0,M,130.4
731,4718,2004 Outdoor Season                     ,11th Grade,M,266.86,M,134.0
732,4731,2005 Outdoor Season                     ,10th Grade,M,287.3,M,134.6
733,4731,2007 Outdoor Season                     ,11th Grade,M,284.43,M,135.2
734,4741,2006 Outdoor Season                     ,12th Grade,M,298.8,M,144.5
735,4744,2004 Outdoor Season                     ,9th Grade,M,308.0,M,138.6
736,4746,2004 Outdoor Season                     ,11th Grade,M,255.7,M,126.4
737,4746,2005 Outdoor Season                     ,12th Grade,M,245.62,M,122.5
738,4753,2004 Outdoor Season                     ,12th Grade,M,280.7,M,136.8
739,4755,2004 Outdoor Season                     ,12th Grade,M,266.7,M,123.9
740,4826,2005 Outdoor Season                     ,11th Grade,M,294.9,M,160.79
741,4826,2006 Outdoor Season                     ,12th Grade,M,283.6,M,149.6
742,4827,2004 Outdoor Season                     ,10th Grade,M,310.8,M,160.68
743,4828,2004 Outdoor Season                     ,11th Grade,M,269.7,M,126.54
744,4828,2005 Outdoor Season                     ,12th Grade,M,276.2,M,130.2
745,4830,2004 Outdoor Season                     ,10th Grade,M,292.5,M,151.4
746,4832,2004 Outdoor Season                     ,9th Grade,M,284.44,M,137.7
747,4833,2004 Outdoor Season                     ,9th Grade,M,326.9,M,158.4
748,4835,2004 Outdoor Season                     ,9th Grade,M,339.5,M,155.99
749,4856,2004 Outdoor Season                     ,9th Grade,M,255.5,M,124.5
750,4856,2005 Outdoor Season                     ,10th Grade,M,242.37,M,119.86
751,4856,2006 Outdoor Season                     ,11th Grade,M,239.0,M,117.5
752,4856,2007 Outdoor Season                     ,12th Grade,M,241.09,M,123.0
753,4869,2004 Outdoor Season                     ,12th Grade,M,258.6,M,127.8
754,4870,2004 Outdoor Season                     ,10th Grade,M,253.4,M,121.0
755,4870,2005 Outdoor Season                     ,11th Grade,M,245.04,M,118.0
756,4870,2006 Outdoor Season                     ,12th Grade,M,248.0,M,127.9
757,4871,2004 Outdoor Season                     ,11th Grade,M,271.1,M,131.5
758,4875,2004 Outdoor Season                     ,10th Grade,M,267.0,M,136.69
759,4882,2004 Outdoor Season                     ,9th Grade,M,285.0,M,140.43
760,4886,2005 Outdoor Season                     ,11th Grade,M,291.8,M,140.6
761,4955,2005 Outdoor Season                     ,11th Grade,M,297.6,M,144.62
762,4955,2006 Outdoor Season                     ,12th Grade,M,283.8,M,132.79
763,4988,2004 Outdoor Season                     ,9th Grade,M,324.8,M,155.0
764,4988,2005 Outdoor Season                     ,10th Grade,M,316.6,M,156.2
765,4988,2006 Outdoor Season                     ,11th Grade,M,295.75,M,147.3
766,4990,2004 Outdoor Season                     ,10th Grade,M,276.0,M,133.7
767,4990,2005 Outdoor Season                     ,11th Grade,M,276.9,M,130.0
768,4990,2006 Outdoor Season                     ,12th Grade,M,279.31,M,126.65
769,4999,2004 Outdoor Season                     ,12th Grade,M,318.5,M,151.1
770,5000,2004 Outdoor Season                     ,9th Grade,M,364.7,M,152.12
771,5000,2005 Outdoor Season                     ,10th Grade,M,316.9,M,152.0
772,5000,2006 Outdoor Season                     ,11th Grade,M,317.0,M,154.1
773,5001,2004 Outdoor Season                     ,10th Grade,M,298.4,M,144.82
774,5001,2005 Outdoor Season                     ,11th Grade,M,298.1,M,130.4
775,5002,2004 Outdoor Season                     ,10th Grade,M,338.4,M,145.4
776,5002,2005 Outdoor Season                     ,11th Grade,M,303.0,M,137.6
777,5010,2004 Outdoor Season                     ,10th Grade,M,287.97,M,130.36
778,5010,2005 Outdoor Season                     ,11th Grade,M,274.2,M,127.97
779,5010,2006 Outdoor Season                     ,12th Grade,M,270.1,M,124.64
780,5013,2004 Outdoor Season                     ,10th Grade,M,311.6,M,143.5
781,5013,2005 Outdoor Season                     ,11th Grade,M,295.5,M,143.7
782,5013,2006 Outdoor Season                     ,12th Grade,M,308.8,M,146.9
783,5014,2004 Outdoor Season                     ,10th Grade,M,296.5,M,148.1
784,5014,2005 Outdoor Season                     ,11th Grade,M,303.4,M,151.0
785,5015,2004 Outdoor Season                     ,10th Grade,M,297.5,M,146.5
786,5044,2004 Outdoor Season                     ,10th Grade,M,274.2,M,139.11
787,5044,2006 Outdoor Season                     ,12th Grade,M,278.6,M,129.04
788,5062,2004 Outdoor Season                     ,12th Grade,M,289.7,M,141.0
789,5100,2004 Outdoor Season                     ,12th Grade,M,268.0,M,132.8
790,5115,2005 Outdoor Season                     ,10th Grade,M,307.5,M,137.5
791,5115,2006 Outdoor Season                     ,11th Grade,M,291.0,M,133.42
792,5115,2007 Outdoor Season                     ,12th Grade,M,286.26,M,130.51
793,5124,2005 Outdoor Season                     ,10th Grade,M,365.9,M,194.0
794,5124,2006 Outdoor Season                     ,11th Grade,M,329.09,M,166.1
795,5129,2004 Outdoor Season                     ,9th Grade,M,347.5,M,165.7
796,5158,2004 Outdoor Season                     ,12th Grade,M,266.39,M,125.18
797,5177,2004 Outdoor Season                     ,10th Grade,M,322.1,M,147.6
798,5198,2005 Outdoor Season                     ,12th Grade,M,270.0,M,120.3
799,5203,2005 Outdoor Season                     ,11th Grade,M,277.0,M,124.9
800,5203,2006 Outdoor Season                     ,12th Grade,M,255.0,M,118.95
801,5205,2004 Outdoor Season                     ,12th Grade,M,257.9,M,128.9
802,5207,2005 Outdoor Season                     ,12th Grade,M,301.0,M,132.5
803,5209,2004 Outdoor Season                     ,11th Grade,M,263.5,M,130.8
804,5209,2005 Outdoor Season                     ,12th Grade,M,261.8,M,127.9
805,5210,2004 Outdoor Season                     ,11th Grade,M,260.7,M,122.9
806,5210,2005 Outdoor Season                     ,12th Grade,M,266.3,M,128.6
807,5211,2004 Outdoor Season                     ,12th Grade,M,262.7,M,132.4
808,5274,2004 Outdoor Season                     ,11th Grade,M,264.9,M,127.6
809,5274,2005 Outdoor Season                     ,12th Grade,M,259.01,M,124.9
810,5312,2004 Outdoor Season                     ,10th Grade,M,309.3,M,144.5
811,5312,2005 Outdoor Season                     ,11th Grade,M,276.6,M,127.4
812,5322,2004 Outdoor Season                     ,11th Grade,M,238.9,M,113.92
813,5322,2005 Outdoor Season                     ,12th Grade,M,252.7,M,112.72
814,5323,2004 Outdoor Season                     ,9th Grade,M,319.45,M,154.7
815,5323,2005 Outdoor Season                     ,10th Grade,M,318.5,M,143.94
816,5323,2006 Outdoor Season                     ,11th Grade,M,314.41,M,147.8
817,5324,2003 Outdoor  Season                     ,11th Grade,M,246.75,M,120.73
818,5324,2004 Outdoor Season                     ,12th Grade,M,245.45,M,117.9
819,5326,2004 Outdoor Season                     ,11th Grade,M,300.06,M,145.45
820,5329,2004 Outdoor Season                     ,12th Grade,M,296.4,M,130.68
821,5332,2004 Outdoor Season                     ,10th Grade,M,250.49,M,126.9
822,5332,2005 Outdoor Season                     ,11th Grade,M,249.0,M,125.9
823,5332,2006 Outdoor Season                     ,12th Grade,M,241.6,M,122.0
824,5333,2004 Outdoor Season                     ,9th Grade,M,282.3,M,139.13
825,5333,2005 Outdoor Season                     ,10th Grade,M,278.1,M,138.4
826,5333,2006 Outdoor Season                     ,11th Grade,M,250.67,M,131.4
827,5333,2007 Outdoor Season                     ,12th Grade,M,252.34,M,123.35
828,5336,2004 Outdoor Season                     ,11th Grade,M,316.8,M,144.4
829,5345,2004 Outdoor Season                     ,12th Grade,M,248.71,M,130.18
830,5346,2004 Outdoor Season                     ,10th Grade,M,267.87,M,126.34
831,5347,2004 Outdoor Season                     ,9th Grade,M,273.5,M,136.3
832,5347,2005 Outdoor Season                     ,10th Grade,M,269.0,M,133.2
833,5347,2007 Outdoor Season                     ,12th Grade,M,267.56,M,132.0
834,5379,2005 Outdoor Season                     ,12th Grade,M,291.0,M,146.51
835,5381,2004 Outdoor Season                     ,9th Grade,M,356.8,M,172.2
836,5381,2005 Outdoor Season                     ,10th Grade,M,303.0,M,147.2
837,5381,2006 Outdoor Season                     ,11th Grade,M,305.9,M,151.0
838,5385,2004 Outdoor Season                     ,11th Grade,M,282.7,M,136.8
839,5385,2005 Outdoor Season                     ,12th Grade,M,258.2,M,126.2
840,5393,2004 Outdoor Season                     ,9th Grade,M,298.2,M,145.3
841,5416,2004 Outdoor Season                     ,12th Grade,M,247.0,M,121.2
842,5417,2004 Outdoor Season                     ,12th Grade,M,277.5,M,139.0
843,5418,2005 Outdoor Season                     ,11th Grade,M,282.5,M,136.4
844,5418,2006 Outdoor Season                     ,12th Grade,M,297.7,M,140.5
845,5419,2004 Outdoor Season                     ,11th Grade,M,290.2,M,148.2
846,5421,2004 Outdoor Season                     ,10th Grade,M,269.2,M,138.2
847,5421,2005 Outdoor Season                     ,11th Grade,M,267.4,M,136.5
848,5421,2006 Outdoor Season                     ,12th Grade,M,269.01,M,139.6
849,5422,2004 Outdoor Season                     ,9th Grade,M,294.8,M,143.1
850,5448,2005 Outdoor Season                     ,10th Grade,M,261.6,M,127.17
851,5448,2006 Outdoor Season                     ,11th Grade,M,253.75,M,127.69
852,5448,2007 Outdoor Season                     ,12th Grade,M,252.53,M,117.78
853,5465,2004 Outdoor Season                     ,10th Grade,M,257.4,M,127.27
854,5466,2004 Outdoor Season                     ,11th Grade,M,306.7,M,130.2
855,5473,2004 Outdoor Season                     ,12th Grade,M,286.09,M,123.8
856,5491,2004 Outdoor Season                     ,11th Grade,M,328.0,M,154.2
857,5491,2005 Outdoor Season                     ,12th Grade,M,304.0,M,135.0
858,5505,2005 Outdoor Season                     ,11th Grade,M,281.55,M,138.4
859,5515,2007 Outdoor Season                     ,12th Grade,M,253.96,M,130.4
860,5537,2005 Outdoor Season                     ,12th Grade,M,237.94,M,114.52
861,5562,2004 Outdoor Season                     ,9th Grade,M,310.8,M,139.1
862,5563,2004 Outdoor Season                     ,10th Grade,M,290.4,M,142.3
863,5575,2005 Outdoor Season                     ,12th Grade,M,288.6,M,131.6
864,5600,2003 Outdoor  Season                     ,11th Grade,M,293.8,M,153.4
865,5601,2005 Outdoor Season                     ,10th Grade,M,315.0,M,151.8
866,5601,2007 Outdoor Season                     ,12th Grade,M,283.8,M,132.6
867,5605,2004 Outdoor Season                     ,9th Grade,M,298.6,M,150.4
868,5610,2004 Outdoor Season                     ,9th Grade,M,326.4,M,155.7
869,5610,2005 Outdoor Season                     ,10th Grade,M,316.9,M,154.1
870,5616,2004 Outdoor Season                     ,11th Grade,M,273.3,M,134.68
871,5616,2005 Outdoor Season                     ,12th Grade,M,272.42,M,135.55
872,5630,2004 Outdoor Season                     ,11th Grade,M,271.85,M,127.3
873,5630,2005 Outdoor Season                     ,12th Grade,M,268.85,M,127.06
874,5636,2004 Outdoor Season                     ,11th Grade,M,312.34,M,170.7
875,5636,2005 Outdoor Season                     ,12th Grade,M,311.91,M,149.4
876,5640,2004 Outdoor Season                     ,11th Grade,M,334.0,M,147.8
877,5640,2005 Outdoor Season                     ,12th Grade,M,313.4,M,138.67
878,5661,2005 Outdoor Season                     ,11th Grade,M,276.67,M,123.05
879,5661,2006 Outdoor Season                     ,12th Grade,M,274.2,M,123.9
880,5674,2006 Outdoor Season                     ,12th Grade,M,266.1,M,130.7
881,5694,2006 Outdoor Season                     ,12th Grade,M,277.0,M,128.57
882,5705,2005 Outdoor Season                     ,11th Grade,M,304.6,M,141.7
883,5708,2005 Outdoor Season                     ,12th Grade,M,317.2,M,156.7
884,5712,2005 Outdoor Season                     ,10th Grade,M,264.3,M,126.4
885,5712,2006 Outdoor Season                     ,11th Grade,M,267.02,M,127.1
886,5712,2007 Outdoor Season                     ,12th Grade,M,259.46,M,125.7
887,5730,2004 Outdoor Season                     ,11th Grade,M,251.0,M,120.97
888,5737,2004 Outdoor Season                     ,10th Grade,M,271.4,M,122.1
889,5737,2006 Outdoor Season                     ,12th Grade,M,285.38,M,127.98
890,5785,2004 Outdoor Season                     ,9th Grade,M,313.0,M,154.3
891,5807,2003 Outdoor  Season                     ,10th Grade,M,266.0,M,128.6
892,5807,2004 Outdoor Season                     ,11th Grade,M,253.56,M,123.69
893,5827,2004 Outdoor Season                     ,12th Grade,M,275.1,M,137.0
894,5876,2004 Outdoor Season                     ,11th Grade,M,318.7,M,154.75
895,5886,2004 Outdoor Season                     ,10th Grade,M,281.2,M,142.3
896,5886,2006 Outdoor Season                     ,12th Grade,M,268.2,M,127.4
897,5890,2004 Outdoor Season                     ,12th Grade,M,362.3,M,166.1
899,5891,2005 Outdoor Season                     ,10th Grade,M,273.1,M,133.8
900,5891,2006 Outdoor Season                     ,11th Grade,M,266.5,M,135.0
901,5891,2007 Outdoor Season                     ,12th Grade,M,263.88,M,133.9
902,5900,2004 Outdoor Season                     ,9th Grade,M,319.0,M,145.1
903,5900,2005 Outdoor Season                     ,10th Grade,M,310.5,M,151.45
904,5900,2006 Outdoor Season                     ,11th Grade,M,305.9,M,155.7
905,5901,2004 Outdoor Season                     ,10th Grade,M,283.2,M,132.34
906,5901,2005 Outdoor Season                     ,11th Grade,M,269.6,M,123.97
907,5901,2006 Outdoor Season                     ,12th Grade,M,298.0,M,129.4
908,5917,2004 Outdoor Season                     ,12th Grade,M,259.62,M,129.4
909,5918,2004 Outdoor Season                     ,11th Grade,M,268.97,M,136.5
910,5980,2004 Outdoor Season                     ,9th Grade,M,350.6,M,156.9
911,5988,2004 Outdoor Season                     ,9th Grade,M,342.62,M,163.62
912,5988,2005 Outdoor Season                     ,10th Grade,M,294.0,M,153.5
913,5997,2004 Outdoor Season                     ,11th Grade,M,265.5,M,119.61
914,5998,2004 Outdoor Season                     ,11th Grade,M,274.9,M,129.0
915,6059,2004 Outdoor Season                     ,10th Grade,M,282.19,M,134.41
916,6061,2006 Outdoor Season                     ,12th Grade,M,283.0,M,124.2
917,6063,2004 Outdoor Season                     ,12th Grade,M,278.0,M,127.5
918,6065,2004 Outdoor Season                     ,11th Grade,M,295.7,M,146.6
919,6069,2005 Outdoor Season                     ,11th Grade,M,246.21,M,121.1
920,6069,2006 Outdoor Season                     ,12th Grade,M,246.9,M,119.0
921,6079,2006 Outdoor Season                     ,11th Grade,M,322.4,M,154.2
922,6087,2005 Outdoor Season                     ,8th Grade,M,283.4,M,134.2
923,6087,2006 Outdoor Season                     ,9th Grade,M,331.7,M,164.3
924,6087,2007 Outdoor Season                     ,10th Grade,M,298.5,M,150.9
925,6148,2004 Outdoor Season                     ,10th Grade,M,264.3,M,127.6
926,6148,2005 Outdoor Season                     ,11th Grade,M,268.7,M,125.0
927,6148,2006 Outdoor Season                     ,12th Grade,M,253.62,M,126.4
928,6168,2004 Outdoor Season                     ,12th Grade,M,265.1,M,125.24
929,6170,2005 Outdoor Season                     ,12th Grade,M,267.0,M,131.48
930,6171,2005 Outdoor Season                     ,10th Grade,M,254.7,M,132.4
931,6171,2006 Outdoor Season                     ,11th Grade,M,248.43,M,125.0
932,6178,2005 Outdoor Season                     ,10th Grade,M,307.3,M,159.9
933,6178,2006 Outdoor Season                     ,11th Grade,M,315.37,M,155.61
934,6182,2004 Outdoor Season                     ,9th Grade,M,294.2,M,132.6
935,6182,2005 Outdoor Season                     ,10th Grade,M,283.2,M,128.46
936,6182,2006 Outdoor Season                     ,11th Grade,M,277.6,M,124.88
937,6196,2004 Outdoor Season                     ,12th Grade,M,292.2,M,141.42
938,6197,2004 Outdoor Season                     ,12th Grade,M,288.17,M,148.3
939,6215,2004 Outdoor Season                     ,9th Grade,M,353.0,M,182.18
940,6220,2005 Outdoor Season                     ,9th Grade,M,285.5,M,141.0
941,6305,2003 Outdoor  Season                     ,10th Grade,M,245.7,M,123.4
942,6305,2004 Outdoor Season                     ,11th Grade,M,240.29,M,116.8
943,6305,2005 Outdoor Season                     ,12th Grade,M,236.61,M,117.0
944,6325,2004 Outdoor Season                     ,9th Grade,M,277.8,M,125.57
945,6331,2005 Outdoor Season                     ,12th Grade,M,279.2,M,135.11
946,6346,2003 Outdoor  Season                     ,9th Grade,M,264.11,M,127.17
947,6346,2004 Outdoor Season                     ,10th Grade,M,264.05,M,125.0
948,6346,2005 Outdoor Season                     ,11th Grade,M,263.82,M,121.98
949,6346,2006 Outdoor Season                     ,12th Grade,M,264.1,M,122.8
950,6347,2004 Outdoor Season                     ,10th Grade,M,276.7,M,139.6
951,6351,2006 Outdoor Season                     ,11th Grade,M,285.24,M,148.0
952,6351,2007 Outdoor Season                     ,12th Grade,M,274.7,M,140.0
953,6354,2004 Outdoor Season                     ,9th Grade,M,284.3,M,140.9
954,6355,2005 Outdoor Season                     ,11th Grade,M,272.5,M,133.35
955,6355,2006 Outdoor Season                     ,12th Grade,M,276.8,M,131.4
956,6372,2004 Outdoor Season                     ,9th Grade,M,330.6,M,163.4
957,6398,2004 Outdoor Season                     ,10th Grade,M,312.99,M,156.3
958,6406,2004 Outdoor Season                     ,12th Grade,M,324.48,M,158.5
959,6412,2004 Outdoor Season                     ,9th Grade,M,354.0,M,188.1
960,6417,2004 Outdoor Season                     ,9th Grade,M,319.0,M,156.35
961,6419,2004 Outdoor Season                     ,9th Grade,M,306.9,M,145.8
962,6422,2005 Outdoor Season                     ,10th Grade,M,276.85,M,145.4
963,6422,2006 Outdoor Season                     ,11th Grade,M,281.9,M,126.28
964,6426,2006 Outdoor Season                     ,11th Grade,M,284.33,M,133.74
965,6426,2007 Outdoor Season                     ,12th Grade,M,295.3,M,136.06
966,6449,2005 Outdoor Season                     ,11th Grade,M,275.84,M,136.74
967,6451,2007 Outdoor Season                     ,12th Grade,M,280.95,M,138.8
968,6452,2004 Outdoor Season                     ,10th Grade,M,297.5,M,134.3
969,6478,2004 Outdoor Season                     ,12th Grade,M,275.7,M,125.58
970,6513,2007 Outdoor Season                     ,12th Grade,M,284.78,M,146.5
971,6572,2006 Outdoor Season                     ,11th Grade,M,254.86,M,124.18
972,6572,2007 Outdoor Season                     ,12th Grade,M,252.22,M,125.36
973,6573,2004 Outdoor Season                     ,12th Grade,M,257.22,M,120.19
974,6651,2004 Outdoor Season                     ,11th Grade,M,304.91,M,143.1
975,6658,2006 Outdoor Season                     ,11th Grade,M,288.2,M,140.64
976,6696,2004 Outdoor Season                     ,10th Grade,M,310.1,M,144.0
977,6696,2005 Outdoor Season                     ,11th Grade,M,311.29,M,155.7
978,6696,2006 Outdoor Season                     ,12th Grade,M,309.24,M,151.5
979,6700,2004 Outdoor Season                     ,12th Grade,M,280.1,M,127.78
980,6727,2004 Outdoor Season                     ,11th Grade,M,260.1,M,125.1
981,6727,2005 Outdoor Season                     ,12th Grade,M,269.21,M,123.15
982,6735,2005 Outdoor Season                     ,10th Grade,M,284.9,M,137.95
983,6828,2004 Outdoor Season                     ,12th Grade,M,270.5,M,121.6
984,6834,2006 Outdoor Season                     ,11th Grade,M,299.0,M,130.2
985,6838,2004 Outdoor Season                     ,10th Grade,M,276.0,M,132.0
986,6893,2004 Outdoor Season                     ,9th Grade,M,271.7,M,135.3
987,6893,2005 Outdoor Season                     ,10th Grade,M,269.3,M,125.7
988,6906,2004 Outdoor Season                     ,12th Grade,M,274.33,M,118.7
989,6908,2004 Outdoor Season                     ,12th Grade,M,255.54,M,121.6
990,6933,2005 Outdoor Season                     ,10th Grade,M,298.3,M,142.4
991,6933,2006 Outdoor Season                     ,11th Grade,M,278.0,M,141.2
992,6933,2007 Outdoor Season                     ,12th Grade,M,278.56,M,138.0
993,6935,2004 Outdoor Season                     ,10th Grade,M,295.5,M,148.6
